股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間
7705,三商餐飲,38.8,28.11,38.57,29.33,-0.19,-0.09,-0.1,40.42,39.58,38.73,27,105,0.26,25.63,30.55,3.8,9.79,2026-02-28 16:14:12
7711,永擎,243.0,65.75,52.83,54.82,-3.71,-7.02,3.31,245.76,228.7,211.64,492,400,1.23,151.62,20.54,,,2026-02-28 16:14:13
7721,微程式,55.0,70.99,54.8,78.24,0.65,-0.08,0.73,52.41,48.46,44.51,961,349,2.75,30.45,107.84,2.0,3.64,2026-02-28 16:14:15
7722,LINEPAY,421.0,5.57,5.09,16.78,-27.03,-26.11,-0.92,509.31,453.55,397.79,116,191,0.61,286.28,50.0,1.5,0.36,2026-02-28 16:14:17
7730,暉盛-創,100.0,46.94,54.51,52.66,0.96,1.35,-0.39,103.99,100.33,96.67,68,62,1.09,36.8,58.14,1.0,1.0,2026-02-28 16:14:18
7732,金興精密,39.85,88.33,75.89,68.22,0.02,-0.36,0.38,40.05,38.02,35.98,9,16,0.54,25.38,20.23,2.0,5.02,2026-02-28 16:14:19
7736,虎山,89.0,62.26,57.27,50.66,0.08,-0.21,0.29,91.56,88.39,85.22,169,56,3.0,67.26,15.75,3.52,3.96,2026-02-28 16:14:21
7740,熙特爾-創,185.0,76.74,62.46,66.89,4.13,0.23,3.9,187.01,159.45,131.89,323,386,0.84,98.42,56.57,,,2026-02-28 16:14:22
7749,意騰-KY,457.0,73.41,60.87,59.88,0.51,-3.29,3.8,448.99,421.5,394.01,602,252,2.39,212.44,40.8,5.25,1.15,2026-02-28 16:14:23
7750,新代,1345.0,94.83,93.71,89.15,107.76,80.91,26.85,1356.29,1066.95,777.61,1784,922,1.93,965.01,51.28,11.0,0.82,2026-02-28 16:14:25
7765,中華資安,262.5,57.32,63.87,52.81,-2.04,-2.76,0.72,266.65,260.43,254.2,88,69,1.27,106.78,22.93,9.22,3.51,2026-02-28 16:14:26
7769,鴻勁,4860.0,94.11,87.78,86.15,317.33,218.37,98.96,4768.12,3977.25,3186.38,7828,2778,2.82,8743.29,74.07,22.5,0.46,2026-02-28 16:14:27
7780,大研生醫*,24.55,21.25,27.03,34.05,1.05,1.55,-0.5,28.64,26.04,23.44,4157,4817,0.86,198.86,54.56,0.34,1.38,2026-02-28 16:14:29
7786,東方風能,160.0,80.55,64.93,51.19,-0.28,-1.51,1.23,165.57,155.12,144.68,1135,539,2.11,280.58,15.01,2.0,1.25,2026-02-28 16:14:30
7788,松川精密,189.0,62.64,47.04,46.25,8.99,9.44,-0.45,203.21,176.45,149.69,844,749,1.13,150.72,46.1,2.5,1.32,2026-02-28 16:14:32
7791,皇家可口,68.4,19.57,19.07,24.0,-0.83,-0.67,-0.16,72.23,70.15,68.08,31,85,0.36,47.88,11.5,3.3,4.82,2026-02-28 16:14:33
7795,長廣,412.5,65.5,51.53,47.56,25.89,29.38,-3.49,452.02,391.88,331.73,1023,1183,0.86,325.17,137.04,3.0,0.73,2026-02-28 16:14:35
7799,禾榮科,556.0,76.79,68.13,79.33,19.18,4.78,14.4,544.51,460.5,376.49,2086,1398,1.49,875.77,,,,2026-02-28 16:14:36
8011,台通,21.2,66.01,51.01,50.0,-0.29,-0.37,0.08,22.81,21.16,19.51,1563,1438,1.09,35.18,8.0,1.4,6.6,2026-02-28 16:14:39
8016,矽創,199.0,81.1,69.43,55.22,2.29,2.05,0.25,198.79,193.12,187.46,878,762,1.15,236.76,14.54,12.0,6.03,2026-02-28 16:14:41
8021,尖點,256.0,80.75,66.48,57.68,11.29,7.39,3.9,262.26,220.72,179.19,15198,18177,0.84,371.31,128.0,1.2,0.47,2026-02-28 16:14:42
8024,佑華,12.95,26.69,28.3,40.2,0.03,0.14,-0.11,14.3,13.47,12.63,72,50,1.44,5.85,,,,2026-02-28 16:14:44
8027,鈦昇,96.1,21.19,23.11,31.67,-3.74,-1.98,-1.77,123.5,104.83,86.16,2105,2164,0.97,100.25,,,,2026-02-28 16:14:46
8028,昇陽半導體,188.0,76.9,61.76,58.88,0.61,-1.36,1.97,186.07,172.72,159.38,15149,7912,1.91,329.53,44.87,2.2,1.17,2026-02-28 16:14:48
8032,光菱,37.7,65.92,52.78,41.07,-0.18,-0.24,0.06,39.72,37.63,35.55,35,74,0.47,19.53,19.33,1.1,2.92,2026-02-28 16:14:50
8033,雷虎,161.0,78.18,61.56,55.36,2.56,0.62,1.94,167.48,149.15,130.82,3640,8367,0.44,245.73,173.12,,,2026-02-28 16:14:52
8034,榮群,28.0,74.88,55.71,63.64,0.23,-0.24,0.47,28.22,25.13,22.04,3116,2748,1.13,15.75,15.91,1.8,6.43,2026-02-28 16:14:54
8038,長園科,45.05,23.62,17.16,30.21,-1.8,-1.16,-0.63,56.41,48.43,40.45,741,671,1.1,28.06,85.0,,,2026-02-28 16:14:56
8039,台虹,97.0,71.61,51.32,58.98,0.5,-0.11,0.62,96.13,88.11,80.09,22159,8832,2.51,255.04,76.98,2.5,2.58,2026-02-28 16:14:57
8040,九暘,50.8,75.41,58.52,50.76,-0.15,-0.49,0.34,52.05,48.09,44.14,608,285,2.13,48.98,,,,2026-02-28 16:15:00
8042,金山電,61.3,71.56,55.45,44.19,-0.6,-0.78,0.17,69.25,59.88,50.52,2360,2680,0.88,79.36,191.56,1.5,2.45,2026-02-28 16:15:02
8043,蜜望實,78.3,51.56,36.01,35.88,-3.21,-3.27,0.06,95.82,80.09,64.37,2993,3869,0.77,62.57,1957.5,0.8,1.02,2026-02-28 16:15:04
8044,網家,28.5,58.65,48.14,42.86,-0.32,-0.41,0.09,29.78,28.41,27.04,663,535,1.24,58.26,,,,2026-02-28 16:15:06
8045,達運光電,81.0,47.16,45.05,39.0,1.21,0.97,0.24,90.86,80.77,70.69,197,576,0.34,76.97,98.78,1.97,2.43,2026-02-28 16:15:07
8046,南電,555.0,91.16,85.73,74.84,55.7,42.0,13.7,530.57,414.82,299.08,29243,19491,1.5,3586.22,385.42,1.0,0.18,2026-02-28 16:15:09
8047,星雲,44.9,33.66,41.7,21.05,-0.85,-0.63,-0.22,49.85,47.63,45.41,67,59,1.13,18.71,,,,2026-02-28 16:15:11
8048,德勝,61.9,76.87,65.45,89.19,0.73,-0.02,0.75,59.34,55.12,50.89,2631,808,3.25,35.72,25.47,2.2,3.55,2026-02-28 16:15:13
8049,晶采,26.8,52.2,44.7,45.71,0.09,0.14,-0.05,26.97,26.63,26.28,188,128,1.46,31.7,16.14,2.0,7.46,2026-02-28 16:15:15
8050,廣積,42.85,54.62,41.26,42.98,-0.37,-0.37,0.0,44.62,42.67,40.72,462,358,1.29,85.35,20.21,3.18,7.42,2026-02-28 16:15:17
8054,安國,121.0,11.68,14.8,43.56,-2.23,-1.72,-0.51,135.89,125.38,114.86,2926,2813,1.04,127.98,,,,2026-02-28 16:15:20
8058,8058,76.8,70.17,61.75,69.27,1.62,1.29,0.33,73.99,69.42,64.84,1034,325,3.18,52.84,,2.0,2.6,2026-02-28 16:15:22
8059,凱碩,19.0,19.72,19.13,24.72,-0.51,-0.34,-0.17,21.87,20.01,18.15,462,414,1.12,36.84,,,,2026-02-28 16:15:24
8064,東捷,48.85,23.85,19.21,33.4,-0.8,0.13,-0.93,60.26,52.5,44.75,4970,2807,1.77,80.51,488.5,0.6,1.23,2026-02-28 16:15:26
8066,來思達,20.0,24.41,27.98,24.56,-0.06,-0.0,-0.06,21.0,20.33,19.65,41,68,0.6,5.95,,,,2026-02-28 16:15:29
8067,志旭,14.6,48.07,61.6,52.88,0.04,-0.01,0.05,15.79,14.56,13.33,2,5,0.36,3.02,,,,2026-02-28 16:15:31
8068,全達,23.85,65.17,50.23,32.17,-0.21,-0.13,-0.08,26.13,24.04,21.95,412,500,0.82,19.26,15.09,,,2026-02-28 16:15:33
8069,元太,187.0,73.59,66.95,57.14,1.85,-0.0,1.85,192.81,179.53,166.24,9576,8572,1.12,2152.15,16.76,4.99,2.67,2026-02-28 16:15:35
8070,長華*,43.4,19.59,16.41,15.03,-0.79,-0.41,-0.37,50.61,45.71,40.82,2619,2236,1.17,306.09,22.14,2.71,6.24,2026-02-28 16:15:37
8071,能率網通,17.15,28.53,28.74,29.31,-0.21,-0.14,-0.07,18.85,17.77,16.7,203,280,0.72,10.3,,,,2026-02-28 16:15:39
8072,陞泰,31.45,61.5,49.57,41.94,-0.02,-0.07,0.06,32.75,31.03,29.31,296,257,1.15,25.16,32.09,1.0,3.18,2026-02-28 16:15:41
8074,鉅橡,69.7,66.47,51.18,51.34,2.97,3.07,-0.1,72.66,65.03,57.4,9447,6741,1.4,56.44,65.14,1.0,1.43,2026-02-28 16:15:43
8076,伍豐,23.4,44.36,35.07,43.02,-0.17,-0.14,-0.03,24.47,23.45,22.43,493,493,1.0,68.38,,1.1,4.7,2026-02-28 16:15:45
8077,洛碁,42.25,39.53,62.76,39.11,-0.06,0.19,-0.25,47.1,44.37,41.63,1,2,0.36,9.27,8.5,2.0,4.73,2026-02-28 16:15:47
8080,泰霖,31.2,52.29,44.66,34.77,-0.81,-0.61,-0.21,40.04,33.24,26.44,123,139,0.88,20.96,156.0,,,2026-02-28 16:15:49
8081,致新,248.5,75.72,61.86,53.97,6.28,5.71,0.56,254.39,237.55,220.71,917,1088,0.84,213.04,14.27,16.0,6.44,2026-02-28 16:15:50
8083,瑞穎,178.0,72.76,73.16,62.22,4.21,3.96,0.25,180.99,173.3,165.61,94,121,0.78,62.54,18.22,10.0,5.62,2026-02-28 16:15:53
8084,巨虹,54.7,72.75,61.72,41.03,-1.18,-1.32,0.14,59.72,55.21,50.7,166,182,0.91,38.02,,,,2026-02-28 16:15:55
8085,福華,18.6,67.98,54.94,58.49,0.25,0.19,0.05,18.5,17.58,16.66,1150,587,1.96,26.04,,,,2026-02-28 16:15:57
8086,宏捷科,123.0,72.15,62.45,49.62,1.75,1.22,0.53,130.47,117.7,104.93,8194,4790,1.71,241.71,58.02,1.19,0.97,2026-02-28 16:15:59
8087,麗升能源,34.3,71.85,59.48,62.93,0.38,-0.54,0.92,35.08,29.93,24.78,644,203,3.17,13.1,,1.0,2.92,2026-02-28 16:16:01
8088,品安,53.1,40.79,27.78,30.98,-0.65,0.45,-1.1,69.06,57.85,46.63,2036,3263,0.62,32.35,41.81,0.5,0.94,2026-02-28 16:16:04
8089,康全電訊,25.9,21.38,18.88,20.56,-0.73,-0.58,-0.15,30.16,27.47,24.79,107,194,0.55,17.09,,1.25,4.83,2026-02-28 16:16:06
8091,翔名,145.0,70.35,60.46,56.38,4.15,3.87,0.28,145.63,137.43,129.22,597,519,1.15,74.43,27.31,8.0,5.52,2026-02-28 16:16:08
8092,建暐,14.05,10.92,13.13,43.33,-0.12,-0.09,-0.03,14.81,14.32,13.83,113,106,1.07,8.03,,,,2026-02-28 16:16:10
8093,保銳,18.5,20.7,30.43,37.01,-0.57,-0.48,-0.08,21.59,19.88,18.18,29,20,1.46,6.77,,,,2026-02-28 16:16:12
8096,擎亞,71.4,66.61,59.9,57.32,4.7,4.34,0.36,83.14,64.94,46.74,12806,6099,2.1,106.63,81.14,0.5,0.7,2026-02-28 16:16:14
8097,常珵,54.3,22.94,29.86,33.82,-1.02,-1.0,-0.02,57.75,55.96,54.18,220,141,1.55,33.83,,,,2026-02-28 16:16:17
8098,8098,252.0,76.14,71.01,63.91,4.84,2.62,2.22,255.43,235.3,215.17,25,31,0.8,31.89,15.46,9.0,3.57,2026-02-28 16:16:19
8099,大世科,63.8,20.1,29.4,25.19,-1.44,-1.04,-0.39,72.66,69.14,65.63,289,441,0.66,63.85,28.61,0.71,1.11,2026-02-28 16:16:21
8101,華冠,15.7,61.94,57.16,51.19,-0.04,-0.12,0.08,16.27,15.57,14.87,1,8,0.14,7.53,6.13,,,2026-02-28 16:16:22
8102,傑霖科技,52.3,7.52,12.02,22.92,-2.09,-2.03,-0.06,59.09,55.86,52.63,29,36,0.8,12.22,14.82,1.8,3.44,2026-02-28 16:16:24
8103,瀚荃,99.9,54.49,56.36,53.64,1.75,1.33,0.42,106.32,95.06,83.81,10924,7490,1.46,66.6,24.98,4.87,4.87,2026-02-28 16:16:26
8104,錸寶,39.0,56.57,39.92,51.56,0.59,0.72,-0.13,40.93,37.49,34.06,5400,2550,2.12,40.23,111.43,0.1,0.26,2026-02-28 16:16:30
8105,凌巨,13.15,72.24,55.03,54.55,-0.07,-0.12,0.05,14.16,12.6,11.04,3168,2460,1.29,58.06,59.77,0.1,0.76,2026-02-28 16:16:31
8107,大億金茂,14.55,35.03,31.94,14.29,-0.04,0.09,-0.13,16.21,15.21,14.22,65,64,1.02,10.91,23.47,1.0,6.87,2026-02-28 16:16:34
8109,博大,109.5,49.69,46.29,53.19,0.66,0.87,-0.21,114.2,108.65,103.1,146,173,0.84,89.97,19.21,4.5,4.11,2026-02-28 16:16:36
8110,華東,65.0,51.41,32.41,28.31,-1.79,-0.57,-1.23,87.24,69.95,52.66,22140,35179,0.63,328.73,54.17,0.2,0.31,2026-02-28 16:16:37
8111,立碁,70.1,73.54,60.26,47.37,0.31,-0.29,0.6,71.63,66.94,62.25,4074,4373,0.93,76.48,129.81,0.9,1.28,2026-02-28 16:16:39
8112,至上,73.1,59.4,47.54,39.39,-0.81,-0.63,-0.18,82.81,74.97,67.13,9359,11340,0.83,381.8,44.85,3.35,4.58,2026-02-28 16:16:41
8114,振樺電,177.0,44.48,31.99,32.1,-3.07,-2.28,-0.78,199.21,181.97,164.74,1548,667,2.32,135.1,9.27,7.76,4.38,2026-02-28 16:16:43
8119,8119,7.6,26.84,27.32,31.49,-0.02,0.03,-0.05,8.8,7.87,6.93,93,82,1.13,4.84,,,,2026-02-28 16:16:45
8121,越峰,28.05,76.19,57.53,40.11,-0.55,-0.52,-0.03,32.82,28.53,24.24,347,377,0.92,59.74,,,,2026-02-28 16:16:47
8131,福懋科,71.4,63.0,47.32,34.86,0.96,1.64,-0.68,84.27,72.1,59.93,10593,9775,1.08,315.75,91.54,1.45,2.03,2026-02-28 16:16:48
8147,正淩,138.0,84.43,81.45,81.48,8.51,5.83,2.68,143.78,115.55,87.32,707,1119,0.63,56.69,47.92,1.99,1.44,2026-02-28 16:16:51
8150,南茂,71.5,75.47,51.18,58.6,1.33,0.62,0.71,72.24,60.27,48.3,120508,52521,2.29,497.22,794.44,1.23,1.72,2026-02-28 16:16:52
8155,博智,216.0,55.12,51.61,46.63,8.31,9.52,-1.21,240.71,209.78,178.84,1048,1322,0.79,120.46,49.77,3.8,1.76,2026-02-28 16:16:54
8162,微矽電子-創,39.95,73.2,56.44,56.7,0.39,0.23,0.16,40.09,37.69,35.28,260,161,1.61,27.45,19.88,1.0,2.5,2026-02-28 16:16:55
8163,達方,31.2,37.83,30.36,42.98,-0.11,-0.05,-0.06,33.01,31.4,29.8,588,832,0.71,86.11,36.28,2.0,6.41,2026-02-28 16:16:57
8171,天宇,28.2,21.66,18.03,30.14,0.22,0.47,-0.26,31.04,28.97,26.91,80,112,0.71,31.45,13.82,,,2026-02-28 16:16:58
8176,智捷,10.95,51.77,42.92,46.43,-0.03,0.0,-0.03,11.41,11.01,10.61,70,124,0.56,7.56,12.73,,,2026-02-28 16:17:00
8182,加高,28.0,61.58,44.24,41.23,0.08,0.14,-0.06,29.45,27.88,26.31,105,77,1.35,29.97,38.36,2.0,7.14,2026-02-28 16:17:02
8183,精星,40.65,87.57,72.97,72.31,0.79,-0.03,0.82,38.05,33.35,28.65,8532,2141,3.98,49.09,16.66,1.3,3.2,2026-02-28 16:17:05
8201,無敵,14.4,70.22,51.42,32.61,-0.07,-0.04,-0.03,15.94,14.58,13.23,83,73,1.13,8.98,,,,2026-02-28 16:17:06
8210,勤誠,918.0,23.69,29.99,47.5,-6.77,0.72,-7.49,1040.61,945.9,851.19,3765,4649,0.81,1150.43,38.77,7.49,0.82,2026-02-28 16:17:07
8213,志超,38.7,78.17,64.27,60.17,0.84,0.63,0.21,38.43,36.16,33.89,2915,1652,1.76,102.3,15.06,1.38,3.57,2026-02-28 16:17:09
8215,明基材,20.6,45.47,48.32,51.79,0.17,0.13,0.03,21.59,20.41,19.24,955,912,1.05,66.06,1030.0,0.62,3.01,2026-02-28 16:17:10
8222,寶一,40.05,52.47,42.97,35.51,-0.52,-0.47,-0.05,44.05,41.01,37.96,282,446,0.63,27.46,65.66,0.7,1.75,2026-02-28 16:17:12
8227,巨有科技,141.0,58.55,43.99,34.41,-1.41,-1.51,0.1,154.98,141.9,128.82,430,347,1.24,55.76,67.14,1.6,1.13,2026-02-28 16:17:14
8234,新漢,70.5,61.0,49.06,35.29,-0.93,-0.85,-0.09,77.86,71.82,65.77,646,848,0.76,99.56,87.04,0.6,0.85,2026-02-28 16:17:16
8240,華宏,41.0,61.22,49.78,44.79,0.25,0.38,-0.13,43.13,40.82,38.51,275,462,0.59,41.0,24.4,1.6,3.9,2026-02-28 16:17:18
8249,菱光,60.4,57.39,65.31,53.78,1.65,1.96,-0.31,63.95,60.48,57.01,2409,2395,1.01,81.53,13.79,2.02,3.34,2026-02-28 16:17:20
8255,朋程,131.5,63.98,49.37,50.0,1.39,1.36,0.03,134.73,129.07,123.42,413,354,1.16,133.86,21.28,4.19,3.19,2026-02-28 16:17:22
8261,富鼎,98.4,75.48,58.44,54.2,0.77,0.24,0.53,100.81,93.74,86.66,4416,1986,2.22,116.98,17.57,3.19,3.24,2026-02-28 16:17:23
8271,宇瞻,121.5,77.81,67.62,50.38,1.59,1.2,0.39,128.5,116.45,104.4,6840,6528,1.05,155.68,32.75,2.21,1.82,2026-02-28 16:17:25
8272,全景軟體,79.0,57.91,45.57,53.25,-0.57,-0.59,0.02,80.19,78.35,76.51,7,15,0.45,15.01,16.92,2.4,3.04,2026-02-28 16:17:27
8277,商丞,9.13,23.75,20.68,28.25,-0.12,-0.03,-0.1,11.29,9.84,8.39,132,333,0.4,8.37,,,,2026-02-28 16:17:29
8279,生展,120.0,16.39,18.22,26.32,-1.14,0.42,-1.55,138.48,127.42,116.37,101,83,1.21,32.52,11.13,5.0,4.17,2026-02-28 16:17:31
8284,三竹,62.8,41.0,39.81,43.75,-0.11,-0.08,-0.03,63.5,62.95,62.4,18,17,1.05,29.1,13.99,4.0,6.37,2026-02-28 16:17:33
8289,泰藝,35.25,89.92,82.49,74.32,2.39,1.66,0.73,33.22,26.88,20.54,4826,3319,1.45,24.09,,0.3,0.85,2026-02-28 16:17:35
8291,尚茂,14.6,5.25,3.77,0.0,-0.29,-0.08,-0.21,18.17,16.9,15.63,21,6,3.24,2.55,,,,2026-02-28 16:17:37
8298,8298,31.05,78.74,73.51,53.74,0.27,0.06,0.2,32.46,30.16,27.86,11,10,1.1,7.96,194.06,0.2,0.64,2026-02-28 16:17:39
8299,群聯,1890.0,34.84,30.98,34.39,53.06,96.63,-43.57,2340.39,2032.25,1724.11,7408,7232,1.02,3933.18,64.53,31.31,1.66,2026-02-28 16:17:41
8329,8329,10.15,31.3,30.96,55.32,-0.09,-0.1,0.02,10.45,10.12,9.79,82,34,2.41,28.48,2.71,0.75,7.39,2026-02-28 16:17:43
8341,日友,78.9,83.79,63.75,51.19,-0.58,-0.85,0.27,80.57,77.44,74.32,259,263,0.98,102.57,17.19,3.8,4.82,2026-02-28 16:17:45
8342,益張,86.1,57.49,67.76,66.67,0.3,0.23,0.07,87.41,85.56,83.72,4,7,0.57,28.88,13.58,5.0,5.81,2026-02-28 16:17:47
8345,8345,53.0,89.43,83.53,69.7,-0.06,-0.38,0.32,52.4,50.92,49.43,31,25,1.2,27.56,11.67,1.0,1.89,2026-02-28 16:17:49
8349,恒耀,40.6,9.25,12.14,5.68,-0.78,-0.45,-0.33,45.57,43.13,40.69,174,222,0.78,84.78,18.97,1.82,4.48,2026-02-28 16:17:51
8354,冠好,15.4,62.18,51.93,40.0,-0.13,-0.15,0.01,16.09,15.48,14.88,249,80,3.09,12.09,,0.6,3.9,2026-02-28 16:17:53
8358,金居,290.0,71.14,64.83,55.02,5.23,1.33,3.9,304.93,268.88,232.82,21017,25917,0.81,732.22,83.33,1.5,0.52,2026-02-28 16:17:55
8359,8359,61.2,60.14,62.62,47.83,-0.3,-0.34,0.04,62.14,61.53,60.92,103,91,1.14,83.54,11.57,6.0,9.8,2026-02-28 16:17:58
8367,建新國際,44.5,78.67,65.69,75.0,0.19,0.01,0.19,44.27,43.24,42.22,52,53,0.97,41.02,13.57,2.8,6.29,2026-02-28 16:17:59
8374,羅昇,87.1,47.64,41.55,35.31,0.23,0.68,-0.45,96.69,88.65,80.61,294,332,0.88,97.77,79.18,0.45,0.52,2026-02-28 16:18:01
8383,千附,41.9,75.49,61.17,48.6,0.07,0.02,0.05,43.04,41.5,39.96,191,269,0.71,47.27,14.3,2.5,5.97,2026-02-28 16:18:03
8390,金益鼎,103.0,63.61,59.29,52.7,2.07,1.81,0.25,107.21,99.15,91.1,1188,1678,0.71,99.0,16.78,2.5,2.43,2026-02-28 16:18:05
8401,白紗科,29.1,64.03,54.34,52.94,-0.0,-0.01,0.01,29.65,29.09,28.52,113,94,1.19,20.56,11.55,1.4,4.81,2026-02-28 16:18:07
8403,盛弘,23.55,46.36,37.58,34.21,-0.04,-0.02,-0.03,24.32,23.77,23.22,163,130,1.26,32.41,18.4,0.5,2.12,2026-02-28 16:18:09
8404,百和興業-KY,23.2,45.08,49.78,43.24,-0.12,-0.16,0.05,24.47,23.51,22.54,573,573,1.0,97.42,18.13,0.15,0.65,2026-02-28 16:18:11
8409,商之器,20.95,56.78,46.89,46.81,-0.14,-0.19,0.05,21.55,20.89,20.23,24,14,1.67,6.7,14.45,,,2026-02-28 16:18:13
8410,森田,37.65,60.21,56.88,38.64,0.1,0.16,-0.06,39.36,37.92,36.48,34,22,1.53,13.78,9.56,3.0,7.97,2026-02-28 16:18:15
8411,福貞-KY,12.5,74.0,76.95,63.89,0.08,0.03,0.05,12.56,12.16,11.77,60,111,0.54,27.3,22.32,0.05,0.4,2026-02-28 16:18:16
8415,大國鋼,33.8,40.02,44.37,39.66,0.03,0.08,-0.05,34.73,34.24,33.75,942,480,1.96,341.67,12.8,1.5,4.44,2026-02-28 16:18:19
8416,實威,170.0,19.06,20.74,22.22,-2.41,-1.26,-1.16,187.83,178.85,169.87,19,28,0.68,47.96,13.44,8.0,4.71,2026-02-28 16:18:21
8421,旭源,13.35,55.6,58.07,58.82,0.03,0.01,0.02,13.46,13.2,12.93,66,115,0.57,7.15,,,,2026-02-28 16:18:23
8422,可寧衛*,34.95,48.51,34.11,32.2,-0.54,0.0,-0.55,43.07,36.72,30.36,29110,40640,0.72,397.31,29.12,0.99,2.83,2026-02-28 16:18:24
8423,保綠-KY,19.2,83.44,77.33,67.57,0.15,0.14,0.01,18.97,18.66,18.36,6,18,0.34,8.01,28.24,0.6,3.12,2026-02-28 16:18:26
8424,惠普,75.1,85.52,87.46,77.78,0.22,0.01,0.21,74.48,73.32,72.15,51,24,2.13,27.08,14.04,4.4,5.86,2026-02-28 16:18:29
8426,紅木-KY,27.65,35.97,30.68,51.43,-0.11,-0.14,0.03,28.08,27.59,27.1,5,21,0.23,13.89,8.64,2.5,9.04,2026-02-28 16:18:31
8429,金麗-KY,7.37,7.71,10.15,13.73,-0.06,-0.05,-0.01,7.75,7.5,7.25,169,241,0.7,13.69,184.25,,,2026-02-28 16:18:32
8431,匯鑽科,71.4,75.84,60.47,66.87,0.72,-0.31,1.03,69.42,62.79,56.15,5419,3155,1.72,33.74,,0.09,0.13,2026-02-28 16:18:34
8432,東生華,55.0,22.39,33.67,40.68,-0.25,-0.13,-0.11,57.1,56.0,54.91,99,61,1.6,21.12,16.92,2.12,3.85,2026-02-28 16:18:37
8433,弘帆,54.4,48.35,44.23,36.36,0.1,0.34,-0.25,57.59,55.47,53.35,33,27,1.22,29.65,14.55,6.47,11.89,2026-02-28 16:18:39
8435,鉅邁,60.1,88.6,79.05,77.98,1.15,0.64,0.51,58.39,54.87,51.35,162,68,2.38,21.16,16.56,4.5,7.49,2026-02-28 16:18:41
8436,大江,131.0,7.82,12.48,12.9,0.81,3.88,-3.07,162.97,146.43,129.88,804,767,1.05,144.34,15.52,10.0,7.63,2026-02-28 16:18:43
8437,大地-KY,15.3,8.99,14.63,33.33,-0.32,-0.29,-0.04,16.84,15.95,15.06,54,63,0.86,7.19,1.67,1.02,6.67,2026-02-28 16:18:45
8438,昶昕,69.4,81.26,61.22,50.8,2.9,2.89,0.0,71.84,60.48,49.12,7393,2676,2.76,48.54,42.32,1.3,1.87,2026-02-28 16:18:47
8440,綠電,25.85,40.05,29.92,30.1,-0.25,-0.14,-0.11,28.73,26.38,24.03,91,125,0.73,12.99,143.61,0.15,0.58,2026-02-28 16:18:49
8442,威宏-KY,66.8,21.03,25.71,33.03,-0.71,-0.46,-0.26,71.8,69.33,66.87,100,84,1.18,46.87,11.93,6.41,9.6,2026-02-28 16:18:50
8443,阿瘦,11.8,92.36,84.24,57.14,0.12,0.09,0.03,11.84,11.52,11.2,63,31,1.98,7.88,,0.2,1.69,2026-02-28 16:18:51
8444,綠河-KY,9.6,17.68,16.91,30.37,-0.32,-0.31,-0.01,10.75,10.17,9.58,40,50,0.8,10.56,,,,2026-02-28 16:18:53
8446,華研,94.6,53.59,48.39,52.0,-0.27,-0.36,0.09,95.4,94.37,93.33,79,66,1.18,50.06,9.1,8.0,8.46,2026-02-28 16:18:55
8450,霹靂,17.15,65.44,69.22,66.67,-0.0,-0.02,0.02,17.16,17.02,16.89,67,49,1.37,8.8,,,,2026-02-28 16:18:57
8454,富邦媒,192.5,63.55,56.44,46.43,-3.24,-4.36,1.12,194.76,190.2,185.64,695,474,1.46,510.08,16.03,12.19,6.33,2026-02-28 16:18:59
8455,大拓-KY,22.25,74.15,64.99,64.1,0.05,-0.14,0.19,22.14,21.04,19.95,23,15,1.51,5.61,,,,2026-02-28 16:19:01
8458,8458,17.5,36.55,34.31,37.93,-0.52,-0.48,-0.04,19.04,18.0,16.96,136,114,1.19,6.27,159.09,,,2026-02-28 16:19:03
8462,柏文,143.0,61.45,61.26,46.94,-1.91,-2.35,0.45,149.82,143.43,137.03,155,155,1.0,113.39,19.62,4.2,2.94,2026-02-28 16:19:05
8463,潤泰材,27.3,82.0,75.77,64.71,0.11,0.03,0.08,27.37,26.82,26.27,78,90,0.86,40.95,12.82,1.1,4.03,2026-02-28 16:19:06
8464,億豐,403.5,52.14,48.29,44.66,3.51,5.96,-2.45,428.2,415.38,402.55,15247,4519,3.37,1182.34,18.05,14.5,3.59,2026-02-28 16:19:08
8466,美吉吉-KY,22.5,53.5,46.11,60.53,0.04,0.01,0.02,23.33,22.48,21.62,32,43,0.73,17.88,40.18,1.2,5.33,2026-02-28 16:19:09
8467,波力-KY,171.0,18.11,24.71,33.71,-0.69,2.0,-2.7,199.66,183.43,167.19,39,38,1.03,82.72,13.52,4.06,2.37,2026-02-28 16:19:10
8472,夠麻吉,57.0,24.82,26.31,35.35,-2.85,-2.79,-0.07,68.18,60.95,53.72,10,24,0.42,10.11,,,,2026-02-28 16:19:13
8473,山林水,38.8,71.56,52.91,49.41,-0.03,-0.09,0.06,40.12,37.81,35.5,780,642,1.21,70.17,19.11,0.73,1.88,2026-02-28 16:19:14
8476,台境*,19.95,67.14,51.68,49.34,-0.07,-0.13,0.06,21.84,19.39,16.94,764,1159,0.66,32.17,221.67,1.02,5.11,2026-02-28 16:19:15
8478,東哥遊艇,171.0,71.5,56.03,51.52,0.28,0.2,0.08,14.46,13.09,11.72,61,134,0.45,160.69,23.42,5.0,2.92,2026-02-28 16:19:18
