股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,EPS,每股配息,殖利率,更新時間,交易日
6916,華凌,17.9,19.24,16.11,K>D,22.81,-0.18,-0.09,-0.09,DIF<MACD,20.13,18.63,17.12,25.8,152,219,0.69,12.08,,,0.28,1.56,2026-02-11 23:33:40,
6918,愛派司,82.9,36.8,47.67,K<D,60.4,-0.17,-0.35,0.19,DIF>MACD,86.76,82.66,78.56,52.9,73,54,1.35,28.24,15.41,5.38,4.0,4.83,2026-02-11 23:33:41,
6919,康霈*,160.0,39.28,47.07,K<D,50.34,1.29,2.51,-1.22,DIF<MACD,173.76,164.22,154.69,27.8,9872,10258,0.96,2484.76,67.8,,,,2026-02-11 23:33:42,
6921,嘉雨思-創,84.0,66.46,69.72,K<D,65.07,4.65,3.85,0.81,DIF>MACD,93.92,72.94,51.97,76.4,70,119,0.59,26.74,121.74,0.69,,,2026-02-11 23:33:44,
6923,中台,93.2,31.7,23.63,K>D,24.8,-2.17,-1.72,-0.45,DIF<MACD,103.0,96.75,90.5,21.6,188,277,0.68,85.27,32.36,2.88,4.02,4.31,2026-02-11 23:33:45,
6924,榮惠-KY創,62.5,31.95,13.49,K>D,36.6,-2.99,-2.27,-0.72,DIF<MACD,76.03,64.37,52.72,42.0,31,16,1.91,13.03,14.74,4.24,5.5,8.8,2026-02-11 23:33:46,
6928,攸泰科技,50.6,25.72,21.41,黃金交叉,37.29,-0.8,-0.34,-0.46,DIF<MACD,58.71,53.0,47.29,29.0,228,123,1.85,43.52,,,0.5,0.99,2026-02-11 23:33:47,
6931,青松健康,54.3,14.92,13.37,黃金交叉,42.11,-1.78,-1.71,-0.06,DIF<MACD,59.78,56.18,52.58,23.9,81,210,0.39,35.92,53.24,1.02,0.72,1.33,2026-02-11 23:33:49,
6933,AMAX-KY,133.5,34.27,25.0,K>D,38.03,-4.68,-4.43,-0.26,DIF<MACD,152.49,139.7,126.91,25.8,86,75,1.14,56.54,24.45,5.46,2.0,1.5,2026-02-11 23:33:50,
6936,永鴻生技,36.1,52.31,45.26,K>D,67.39,0.11,0.07,0.04,DIF>MACD,36.36,35.79,35.21,77.5,35,67,0.52,26.28,20.87,1.73,1.69,4.68,2026-02-11 23:33:52,
6937,天虹,220.0,56.25,52.38,K>D,51.06,-1.26,-2.12,0.86,DIF>MACD,235.8,219.93,204.05,50.2,305,790,0.39,148.27,54.05,4.07,2.1,0.95,2026-02-11 23:33:54,
6944,兆聯實業,677.0,25.86,22.34,K>D,33.87,-6.86,1.61,-8.47,DIF<MACD,776.53,715.9,655.27,17.9,716,800,0.9,519.18,23.61,28.68,14.0,2.07,2026-02-11 23:33:55,
6949,沛爾生醫-創,678.0,91.38,93.44,K<D,88.52,81.64,68.28,13.36,DIF>MACD,769.98,536.55,303.12,80.3,81,102,0.8,439.06,,,,,2026-02-11 23:33:56,
6951,青新-創,77.4,45.32,44.95,黃金交叉,63.0,0.83,0.91,-0.08,DIF<MACD,79.23,76.74,74.25,63.2,36,67,0.55,35.6,13.63,5.68,3.8,4.91,2026-02-11 23:33:57,
6952,大武山,43.35,19.56,26.42,K<D,54.76,0.13,0.14,-0.01,DIF<MACD,44.65,43.4,42.15,48.1,46,23,1.98,29.19,,,2.0,4.61,2026-02-11 23:33:59,
6955,邦睿生技-創,171.5,76.69,83.0,K<D,65.06,4.08,3.52,0.56,DIF>MACD,178.13,166.4,154.67,71.7,15,19,0.78,42.53,43.64,3.93,1.3,0.76,2026-02-11 23:34:00,
6957,裕慶-KY,174.0,33.16,42.11,K<D,36.78,-4.1,-3.57,-0.54,DIF<MACD,196.62,186.22,175.83,-8.8,185,134,1.38,95.4,15.1,11.52,13.16,7.56,2026-02-11 23:34:01,
6958,日盛台駿,15.9,49.76,28.48,K>D,63.41,-0.07,-0.15,0.07,DIF>MACD,15.67,15.24,14.81,126.3,108,65,1.65,70.48,,,0.2,1.26,2026-02-11 23:34:03,
6962,奕力-KY,36.1,9.95,18.47,K<D,30.34,-0.59,-0.24,-0.36,DIF<MACD,41.28,38.77,36.25,-3.0,2983,2615,1.14,177.76,9.68,3.73,2.0,5.54,2026-02-11 23:34:04,
6965,中傑-KY,83.9,50.29,31.5,K>D,55.14,-0.57,-0.56,-0.01,DIF<MACD,86.51,83.47,80.44,57.0,90,55,1.61,131.19,14.2,5.91,6.0,7.15,2026-02-11 23:34:05,
6969,成信實業*-創,31.85,37.15,32.61,K>D,45.34,-0.25,-0.06,-0.19,DIF<MACD,36.3,32.64,28.99,39.1,97,42,2.27,12.28,,,,,2026-02-11 23:34:07,
6988,威力暘-創,18.1,30.56,55.16,K<D,33.91,1.01,1.25,-0.23,DIF<MACD,21.63,18.72,15.8,39.5,252,185,1.36,8.62,,,0.45,2.49,2026-02-11 23:34:08,
6994,富威電力,82.0,26.78,27.38,K<D,32.1,-2.05,-1.41,-0.64,DIF<MACD,98.54,90.95,83.37,-9.0,1473,487,3.02,57.81,46.59,1.76,0.95,1.16,2026-02-11 23:34:09,
7610,聯友金屬-創,274.0,88.4,76.52,K>D,78.64,23.81,18.7,5.11,DIF>MACD,257.47,208.53,159.58,116.9,1451,1661,0.87,133.16,147.31,1.86,0.2,0.07,2026-02-11 23:34:10,
7631,聚賢研發-創,121.0,58.73,53.7,K>D,30.77,-2.31,-2.28,-0.03,DIF<MACD,127.1,122.8,118.5,29.1,27,25,1.05,24.37,24.54,4.93,3.18,2.63,2026-02-11 23:34:11,
7705,三商餐飲,39.7,51.16,46.32,K>D,55.56,-0.05,-0.06,0.01,DIF>MACD,40.26,39.7,39.13,50.4,67,33,1.99,26.23,31.26,1.27,3.8,9.57,2026-02-11 23:34:13,
7711,永擎,236.0,48.92,34.99,K>D,52.74,-9.11,-11.18,2.08,DIF>MACD,252.35,230.7,209.05,62.2,512,257,1.99,147.25,19.95,11.83,4.0,1.69,2026-02-11 23:34:14,
7721,微程式,47.8,30.42,25.19,K>D,43.14,-0.43,-0.44,0.01,黃金交叉,49.31,48.03,46.74,41.3,138,63,2.18,26.47,93.73,0.51,2.0,4.18,2026-02-11 23:34:15,
7722,LINEPAY,429.0,6.64,7.21,K<D,29.5,-27.08,-24.5,-2.58,DIF<MACD,525.23,469.3,413.37,14.0,178,224,0.79,291.72,50.89,8.43,1.5,0.35,2026-02-11 23:34:16,
7730,暉盛-創,102.5,71.82,57.94,K>D,50.0,1.47,1.66,-0.19,DIF<MACD,105.15,100.85,96.54,69.2,85,52,1.63,37.72,59.94,1.71,1.0,0.98,2026-02-11 23:34:17,
7732,金興精密,38.0,61.13,45.46,K>D,39.08,-0.53,-0.64,0.11,DIF>MACD,39.71,37.93,36.16,51.9,9,4,1.88,24.2,19.29,1.97,2.0,5.26,2026-02-11 23:34:18,
7736,虎山,91.8,58.96,36.11,K>D,56.25,-0.24,-0.52,0.28,黃金交叉,93.88,88.84,83.79,79.4,35,18,1.97,69.38,16.25,5.65,3.52,3.83,2026-02-11 23:34:20,
7740,熙特爾-創,160.0,45.12,23.07,K>D,43.1,-3.69,-2.75,-0.94,DIF<MACD,182.37,158.3,134.23,53.5,358,126,2.85,85.12,48.93,3.27,,,2026-02-11 23:34:21,
7749,意騰-KY,422.5,54.97,41.12,K>D,50.15,-4.59,-6.03,1.44,DIF>MACD,446.21,421.52,396.84,52.0,158,227,0.7,196.4,37.72,11.2,5.25,1.24,2026-02-11 23:34:22,
7750,新代,1230.0,95.11,91.35,K>D,89.38,79.46,56.13,23.33,DIF>MACD,1209.19,983.75,758.31,104.6,885,699,1.27,882.5,46.91,26.22,11.0,0.89,2026-02-11 23:34:23,
7765,中華資安,263.5,79.54,67.07,K>D,53.85,-2.75,-3.65,0.9,DIF>MACD,270.09,261.57,253.06,61.3,40,32,1.24,107.18,22.74,11.59,9.22,3.5,2026-02-11 23:34:24,
7769,鴻勁,4345.0,81.11,72.36,K>D,79.45,174.02,146.26,27.76,黃金交叉,4137.47,3742.75,3348.03,126.3,2204,1313,1.68,7816.79,66.23,65.6,22.5,0.52,2026-02-11 23:34:25,
7780,大研生醫*,24.2,27.2,42.21,K<D,39.47,1.6,2.05,-0.45,DIF<MACD,31.04,25.04,19.05,43.0,4776,7490,0.64,196.03,53.78,0.45,0.34,1.4,2026-02-11 23:34:26,
7786,東方風能,155.0,41.21,23.03,K>D,46.58,-3.29,-2.87,-0.41,DIF<MACD,167.82,155.68,143.53,47.2,242,219,1.11,271.81,14.54,10.66,2.0,1.29,2026-02-11 23:34:28,
7788,松川精密,165.0,18.21,34.36,K<D,54.5,8.36,11.01,-2.64,DIF<MACD,207.12,167.65,128.18,46.6,440,484,0.91,131.58,40.15,4.11,2.5,1.52,2026-02-11 23:34:29,
7791,皇家可口,69.0,17.52,15.95,黃金交叉,23.08,-0.66,-0.51,-0.15,DIF<MACD,72.4,70.76,69.13,-4.0,128,82,1.57,48.3,11.6,5.95,3.3,4.78,2026-02-11 23:34:30,
7795,長廣,346.5,20.72,39.76,K<D,41.61,25.18,35.21,-10.02,DIF<MACD,461.92,372.5,283.08,35.5,785,982,0.8,273.14,115.5,3.0,3.0,0.87,2026-02-11 23:34:31,
7799,禾榮科,473.5,49.25,45.21,黃金交叉,65.48,-1.56,-7.46,5.91,DIF>MACD,475.44,441.35,407.26,97.2,1346,590,2.28,745.82,,,,,2026-02-11 23:34:32,
8011,台通,20.5,19.05,16.12,黃金交叉,23.81,-0.53,-0.41,-0.12,DIF<MACD,23.5,21.45,19.4,26.8,967,993,0.97,34.01,7.74,2.65,1.4,6.83,2026-02-11 23:34:33,
8016,矽創,190.0,43.61,45.88,K<D,44.64,1.39,2.12,-0.73,DIF<MACD,196.45,191.85,187.25,29.9,547,518,1.06,226.05,13.87,13.7,12.0,6.32,2026-02-11 23:34:34,
8021,尖點,203.0,33.74,30.76,黃金交叉,31.25,1.79,6.24,-4.44,DIF<MACD,244.57,215.7,186.83,28.0,14064,8765,1.6,294.44,101.0,2.01,1.2,0.59,2026-02-11 23:34:35,
8028,昇陽半導體,167.0,38.41,27.38,K>D,40.0,-3.41,-2.36,-1.05,DIF<MACD,188.44,173.32,158.21,29.1,2469,2134,1.16,290.7,40.93,4.08,2.2,1.32,2026-02-11 23:34:37,
8033,雷虎,148.0,32.89,23.47,黃金交叉,42.7,-1.73,-0.75,-0.98,DIF<MACD,161.99,147.12,132.26,52.9,7411,3638,2.04,225.89,159.14,0.93,,,2026-02-11 23:34:38,
8039,台虹,80.9,16.36,22.69,K<D,38.26,-1.03,-0.03,-1.0,DIF<MACD,94.91,87.84,80.76,1.0,4498,5156,0.87,212.71,64.21,1.26,2.5,3.09,2026-02-11 23:34:39,
8045,達運光電,82.4,34.39,28.33,K>D,62.6,0.49,0.48,0.02,黃金交叉,89.53,79.1,68.67,65.8,1749,649,2.7,78.3,100.49,0.82,1.97,2.39,2026-02-11 23:34:40,
8046,南電,416.0,68.78,73.91,K<D,59.87,33.8,33.12,0.68,DIF>MACD,454.13,372.02,289.92,76.8,20681,13006,1.59,2688.05,290.91,1.43,1.0,0.24,2026-02-11 23:34:41,
8070,長華*,42.9,9.07,13.75,K<D,20.11,-0.61,0.06,-0.67,DIF<MACD,50.75,46.44,42.14,8.9,2658,2279,1.17,302.56,21.89,1.96,2.71,6.32,2026-02-11 23:34:42,
8072,陞泰,29.9,25.61,25.21,K>D,33.05,-0.25,-0.08,-0.16,DIF<MACD,33.54,31.32,29.09,18.2,200,327,0.61,23.92,30.51,0.98,1.0,3.34,2026-02-11 23:34:43,
8081,致新,241.0,36.65,30.24,黃金交叉,56.13,4.27,5.38,-1.11,DIF<MACD,251.24,232.4,213.56,72.8,1546,604,2.56,206.61,13.83,17.43,16.0,6.64,2026-02-11 23:34:44,
8101,華冠,15.3,34.16,34.68,K<D,46.03,-0.18,-0.2,0.02,DIF>MACD,16.3,15.58,14.86,30.6,3,5,0.64,7.34,5.98,2.56,,,2026-02-11 23:34:46,
8103,瀚荃,109.5,76.02,57.64,K>D,57.66,1.94,0.71,1.23,DIF>MACD,106.02,94.93,83.84,115.7,6357,4281,1.48,73.0,27.38,4.0,4.87,4.45,2026-02-11 23:34:47,
8104,錸寶,34.3,11.37,21.13,K<D,41.2,0.41,1.07,-0.66,DIF<MACD,41.14,37.65,34.17,1.8,812,1695,0.48,35.38,98.0,,0.1,0.29,2026-02-11 23:34:48,
8105,凌巨,12.0,26.48,18.5,K>D,26.25,-0.27,-0.1,-0.17,DIF<MACD,15.14,12.94,10.75,28.5,1399,1787,0.78,52.99,54.55,,0.1,0.83,2026-02-11 23:34:50,
8110,華東,61.3,10.29,12.45,K<D,31.54,-1.77,1.22,-2.99,DIF<MACD,92.83,73.81,54.78,17.1,40417,29429,1.37,310.02,51.08,1.2,0.2,0.33,2026-02-11 23:34:51,
8112,至上,72.3,25.2,26.53,K<D,46.17,-1.28,-0.47,-0.81,DIF<MACD,84.41,75.86,67.31,29.2,9480,11879,0.8,377.62,44.36,1.63,3.35,4.63,2026-02-11 23:34:52,
8114,振樺電,173.0,16.02,16.18,K<D,24.72,-3.27,-0.92,-2.35,DIF<MACD,208.54,186.97,165.41,17.6,333,500,0.67,132.05,9.06,19.09,7.76,4.49,2026-02-11 23:34:54,
8131,福懋科,69.3,22.67,22.88,K<D,48.67,0.85,2.62,-1.77,DIF<MACD,84.79,72.32,59.85,37.9,13858,7664,1.81,306.46,88.85,0.78,1.45,2.09,2026-02-11 23:34:55,
8150,南茂,53.4,15.15,14.26,黃金交叉,15.08,-0.64,1.11,-1.75,DIF<MACD,74.16,61.31,48.46,19.2,14790,16018,0.92,371.35,593.33,0.09,1.23,2.3,2026-02-11 23:34:56,
8162,微矽電子-創,36.9,31.48,24.81,K>D,36.84,0.03,0.23,-0.2,DIF<MACD,39.72,37.23,34.74,43.4,85,59,1.44,25.35,18.36,2.01,1.0,2.71,2026-02-11 23:34:57,
8163,達方,30.1,13.13,20.73,K<D,25.69,-0.18,0.03,-0.2,DIF<MACD,33.25,31.61,29.97,4.0,1221,688,1.77,83.08,35.0,0.86,2.0,6.64,2026-02-11 23:34:58,
8201,無敵,13.95,25.87,26.81,K<D,15.87,-0.11,0.01,-0.12,DIF<MACD,15.95,14.58,13.21,27.1,70,80,0.87,8.7,,,,,2026-02-11 23:34:59,
8210,勤誠,975.0,48.4,51.9,K<D,53.49,10.09,6.8,3.3,DIF>MACD,1036.46,949.75,863.04,64.6,2422,4093,0.59,1221.86,41.16,23.69,7.49,0.77,2026-02-11 23:35:01,
8213,志超,36.3,37.31,40.07,K<D,52.26,0.43,0.53,-0.11,DIF<MACD,37.25,35.57,33.89,71.6,1469,971,1.51,95.96,14.12,2.57,1.38,3.8,2026-02-11 23:35:02,
8215,明基材,20.7,45.83,40.92,K>D,50.0,0.08,0.08,-0.0,DIF<MACD,21.7,20.45,19.19,60.1,800,1899,0.42,66.38,1035.0,0.02,0.62,3.0,2026-02-11 23:35:03,
8222,寶一,39.55,19.67,14.45,K>D,23.18,-0.7,-0.4,-0.3,DIF<MACD,45.05,41.6,38.15,20.3,445,354,1.26,27.12,64.84,0.61,0.7,1.77,2026-02-11 23:35:04,
8249,菱光,62.2,73.51,64.44,K>D,53.31,2.13,2.11,0.02,DIF>MACD,65.45,59.26,53.08,73.7,4509,3368,1.34,83.96,14.2,4.38,2.02,3.25,2026-02-11 23:35:06,
8261,富鼎,89.6,24.29,25.02,K<D,27.97,-0.54,0.02,-0.56,DIF<MACD,100.17,93.15,86.14,24.6,1173,1616,0.73,106.51,16.0,5.6,3.19,3.56,2026-02-11 23:35:07,
8271,宇瞻,118.0,54.18,41.48,K>D,50.0,0.36,0.75,-0.39,DIF<MACD,133.35,117.8,102.25,50.6,5974,8718,0.69,151.19,31.89,3.7,2.21,1.87,2026-02-11 23:35:08,
8341,日友,76.9,37.37,22.95,K>D,30.77,-1.21,-0.95,-0.27,DIF<MACD,83.41,78.29,73.16,36.5,328,231,1.42,99.97,16.75,4.59,3.8,4.94,2026-02-11 23:35:10,
8367,建新國際,43.1,49.11,37.75,K>D,52.0,-0.11,-0.12,0.01,黃金交叉,43.59,43.07,42.56,52.7,68,31,2.19,39.73,13.14,3.28,2.8,6.5,2026-02-11 23:35:11,
8374,羅昇,84.6,21.72,25.37,K<D,45.01,0.28,1.21,-0.93,DIF<MACD,96.7,88.68,80.66,24.6,207,374,0.56,94.96,76.91,1.1,0.45,0.53,2026-02-11 23:35:12,
8404,百和興業-KY,23.6,53.95,34.19,K>D,36.59,-0.22,-0.25,0.02,黃金交叉,24.79,23.64,22.48,48.4,297,354,0.84,99.1,18.44,1.28,0.15,0.64,2026-02-11 23:35:13,
8411,福貞-KY,12.5,87.05,79.85,K>D,64.29,0.01,-0.03,0.04,DIF>MACD,12.32,12.08,11.84,137.4,160,82,1.95,27.3,22.32,,0.05,0.4,2026-02-11 23:35:14,
8422,可寧衛*,32.8,10.08,9.36,黃金交叉,15.0,-0.52,0.79,-1.31,DIF<MACD,46.93,38.61,30.3,15.0,27250,33875,0.8,372.87,27.33,1.2,0.99,3.02,2026-02-11 23:35:15,
8429,金麗-KY,7.41,9.92,11.66,K<D,41.25,-0.06,-0.04,-0.02,DIF<MACD,7.77,7.54,7.31,22.1,183,258,0.71,13.76,185.25,0.04,,,2026-02-11 23:35:16,
8438,昶昕,56.1,27.58,24.01,黃金交叉,38.76,1.94,3.73,-1.79,DIF<MACD,70.66,60.1,49.54,31.1,808,1326,0.61,39.24,34.21,1.64,1.3,2.32,2026-02-11 23:35:18,
8442,威宏-KY,67.8,22.3,26.84,K<D,32.98,-0.54,-0.33,-0.21,DIF<MACD,72.26,69.97,67.69,2.3,47,30,1.54,47.58,12.11,5.6,6.41,9.45,2026-02-11 23:35:19,
8443,阿瘦,11.6,73.0,68.98,K>D,57.14,0.08,0.07,0.01,DIF>MACD,11.72,11.45,11.18,78.2,16,72,0.23,7.75,,,0.2,1.72,2026-02-11 23:35:20,
8454,富邦媒,190.0,46.31,35.72,K>D,43.75,-4.87,-5.4,0.53,DIF>MACD,201.97,192.07,182.18,39.5,514,396,1.3,503.45,15.82,12.01,12.19,6.42,2026-02-11 23:35:21,
8462,柏文,142.0,59.39,47.76,K>D,39.53,-2.78,-2.69,-0.1,DIF<MACD,155.08,145.15,135.22,34.1,103,137,0.75,112.59,19.48,7.29,4.2,2.96,2026-02-11 23:35:22,
8463,潤泰材,27.05,67.35,57.78,K>D,60.61,-0.01,-0.04,0.03,DIF>MACD,27.12,26.76,26.4,90.7,140,59,2.36,40.57,12.7,2.13,1.1,4.07,2026-02-11 23:35:23,
8464,億豐,400.0,31.07,36.8,K<D,44.85,5.77,8.26,-2.49,DIF<MACD,429.94,417.5,405.06,-20.3,2577,974,2.64,1172.08,17.87,22.38,14.5,3.62,2026-02-11 23:35:24,
8466,美吉吉-KY,22.35,22.65,17.65,黃金交叉,30.23,-0.05,-0.01,-0.04,DIF<MACD,23.94,22.61,21.28,40.2,32,36,0.88,17.76,39.91,0.56,1.2,5.37,2026-02-11 23:35:25,
8467,波力-KY,170.5,25.57,41.19,K<D,25.3,1.94,4.74,-2.8,DIF<MACD,198.97,186.25,173.53,-11.9,40,106,0.39,82.48,13.48,12.65,4.06,2.38,2026-02-11 23:35:27,
8473,山林水,36.15,18.86,20.51,K<D,26.21,-0.32,-0.03,-0.3,DIF<MACD,42.01,38.42,34.83,18.3,748,451,1.66,65.38,17.81,2.03,0.73,2.02,2026-02-11 23:35:28,
8476,台境*,18.35,23.14,15.74,K>D,28.46,-0.37,-0.09,-0.28,DIF<MACD,24.56,20.18,15.8,29.1,612,746,0.82,29.59,203.89,0.09,1.02,5.56,2026-02-11 23:35:29,
8478,東哥遊艇,169.5,20.02,22.39,K<D,24.05,-4.17,-2.96,-1.21,DIF<MACD,198.19,186.05,173.91,-18.2,804,277,2.9,159.28,23.16,7.32,5.0,2.95,2026-02-11 23:35:30,
8481,政伸,42.2,41.43,24.17,K>D,45.45,0.08,0.19,-0.11,DIF<MACD,43.19,42.16,41.14,51.7,26,20,1.28,28.11,12.94,3.26,2.55,6.04,2026-02-11 23:35:31,
8482,商億-KY,50.1,57.69,61.58,K<D,65.38,-0.06,-0.18,0.11,DIF>MACD,50.5,48.71,46.92,88.8,41,14,2.78,52.65,17.1,2.93,4.36,8.7,2026-02-11 23:35:32,
8487,愛爾達-創,82.6,64.53,47.26,K>D,64.79,0.66,0.55,0.11,DIF>MACD,81.97,80.64,79.31,123.7,43,20,2.08,21.92,17.88,4.62,5.2,6.3,2026-02-11 23:35:34,
8488,吉源-KY,10.0,37.63,26.14,K>D,50.0,-0.03,-0.04,0.01,黃金交叉,10.14,9.94,9.74,65.8,13,13,0.97,7.35,,,,,2026-02-11 23:35:35,
8499,鼎炫-KY,277.0,32.1,25.4,K>D,40.25,-13.18,-11.04,-2.15,DIF<MACD,332.67,298.23,263.78,19.2,135,168,0.81,114.03,25.79,10.74,8.06,2.91,2026-02-11 23:35:37,
8926,台汽電,45.5,51.61,42.11,K>D,60.94,0.55,0.49,0.06,黃金交叉,44.96,43.51,42.05,118.4,5694,1592,3.58,332.28,19.12,2.38,2.1,4.62,2026-02-11 23:35:38,
8940,新天地,20.0,20.58,21.41,K<D,34.37,-0.15,-0.1,-0.05,DIF<MACD,20.85,20.35,19.86,14.2,52,59,0.89,13.5,36.36,0.55,,,2026-02-11 23:35:39,
8996,高力,906.0,79.13,76.21,K>D,71.67,68.7,58.54,10.17,DIF>MACD,919.22,774.4,629.58,95.4,5379,4408,1.22,831.25,138.96,6.52,4.02,0.44,2026-02-11 23:35:40,
9103,美德醫療-DR,5.15,23.55,40.97,K<D,58.02,0.21,0.28,-0.07,DIF<MACD,6.57,5.29,4.02,44.4,800,992,0.81,28.06,,,,,2026-02-11 23:35:41,
9105,泰金寶-DR,5.89,13.56,17.49,K<D,31.2,-0.03,0.01,-0.04,DIF<MACD,6.59,6.16,5.73,18.3,9410,12044,0.78,615.51,28.05,0.21,0.18,3.06,2026-02-11 23:35:43,
9110,越南控-DR,3.12,46.65,47.85,K<D,51.92,0.01,0.01,0.0,DIF>MACD,3.23,3.11,2.99,52.9,27,34,0.78,28.32,,,,,2026-02-11 23:35:44,
9136,巨騰-DR,7.63,26.52,18.04,K>D,33.33,-0.11,-0.03,-0.08,DIF<MACD,8.91,7.98,7.05,31.2,177,234,0.75,64.52,,,,,2026-02-11 23:35:45,
9801,9801,10.75,43.46,38.83,K>D,47.74,-0.11,-0.08,-0.02,DIF<MACD,11.3,10.92,10.53,28.5,2297,2805,0.82,,,,,,2026-02-11 23:35:47,
9802,鈺齊-KY,92.4,19.87,19.75,K>D,23.85,-2.47,-2.49,0.02,DIF>MACD,101.28,96.13,90.98,13.8,1425,1026,1.39,185.72,12.87,7.18,5.1,5.52,2026-02-11 23:35:48,
9902,台火,16.9,27.67,23.79,黃金交叉,38.1,-0.15,-0.08,-0.07,DIF<MACD,18.32,17.23,16.14,34.9,210,174,1.21,16.57,563.33,0.03,0.3,1.78,2026-02-11 23:35:49,
9904,寶成,30.85,51.83,42.23,K>D,50.77,-0.02,0.0,-0.02,DIF<MACD,31.72,30.99,30.25,40.6,7126,5982,1.19,909.08,8.16,3.78,1.7,5.51,2026-02-11 23:35:50,
9905,大華,20.25,56.05,46.84,K>D,63.16,0.03,0.02,0.01,DIF>MACD,20.26,20.07,19.88,97.3,272,113,2.41,61.76,15.7,1.29,1.2,5.93,2026-02-11 23:35:51,
9906,欣巴巴,44.4,46.72,43.26,K>D,38.93,-1.1,-1.13,0.03,DIF>MACD,48.73,45.82,42.9,25.7,343,296,1.16,40.13,54.15,0.82,6.5,14.64,2026-02-11 23:35:53,
9907,統一實,18.3,35.65,19.94,黃金交叉,40.0,-0.14,-0.11,-0.02,DIF<MACD,19.09,18.27,17.45,52.0,4770,2497,1.91,288.98,13.36,1.37,0.97,5.3,2026-02-11 23:35:54,
9908,大台北,29.9,56.47,47.38,K>D,55.0,-0.01,-0.03,0.02,DIF>MACD,29.99,29.83,29.67,71.1,303,142,2.14,149.76,17.49,1.71,1.2,4.01,2026-02-11 23:35:55,
9910,豐泰,92.3,17.91,15.66,K>D,29.31,-4.64,-5.02,0.37,DIF>MACD,104.97,96.52,88.06,25.1,3012,1927,1.56,911.45,17.58,5.25,5.1,5.53,2026-02-11 23:35:56,
9911,櫻花,85.5,72.68,60.08,K>D,55.17,0.32,0.17,0.15,DIF>MACD,85.78,84.39,83.0,89.8,692,485,1.43,188.17,14.44,5.92,4.7,5.5,2026-02-11 23:35:58,
9912,偉聯,12.0,32.5,30.59,K>D,45.45,-0.04,-0.05,0.01,DIF>MACD,12.12,12.01,11.9,44.4,32,17,1.9,6.5,,,,,2026-02-11 23:35:59,
9914,美利達,82.1,17.58,21.78,K<D,30.73,-0.84,-0.22,-0.61,DIF<MACD,92.88,87.01,81.13,8.3,1925,1622,1.19,245.47,12.7,,4.0,4.87,2026-02-11 23:36:00,
9917,中保科,105.5,40.61,27.51,K>D,38.46,-0.7,-0.63,-0.06,DIF<MACD,109.22,106.45,103.68,32.9,623,619,1.01,468.47,16.03,6.58,5.2,4.93,2026-02-11 23:36:02,
9918,欣天然,40.0,78.13,70.3,K>D,59.62,0.03,-0.01,0.03,DIF>MACD,39.97,39.61,39.25,104.7,34,12,2.62,71.2,23.12,1.73,1.6,4.0,2026-02-11 23:36:03,
9919,康那香,16.8,9.14,14.01,K<D,54.0,0.05,0.12,-0.07,DIF<MACD,18.59,16.95,15.31,45.4,408,457,0.89,32.82,,,0.2,1.19,2026-02-11 23:36:04,
9921,巨大,87.6,15.17,17.9,K<D,31.25,-1.52,-1.03,-0.49,DIF<MACD,97.66,91.75,85.84,14.9,1514,1779,0.85,343.45,14.43,,2.2,2.51,2026-02-11 23:36:05,
9924,福興,47.6,33.64,27.44,K>D,23.91,-0.98,-1.01,0.02,黃金交叉,50.92,48.75,46.58,23.4,106,77,1.38,71.76,10.87,4.38,5.88,12.35,2026-02-11 23:36:07,
9925,新保,41.05,68.02,52.19,K>D,53.12,0.04,0.0,0.04,DIF>MACD,41.12,40.8,40.47,89.7,230,219,1.05,157.72,16.69,2.46,2.0,4.87,2026-02-11 23:36:08,
9926,新海,49.75,71.16,53.67,K>D,66.67,-0.02,-0.07,0.05,DIF>MACD,49.6,49.28,48.96,123.4,43,19,2.22,89.3,18.99,2.62,2.0,4.02,2026-02-11 23:36:09,
9927,泰銘,69.6,19.94,19.06,黃金交叉,42.11,-0.01,0.14,-0.15,DIF<MACD,71.57,70.13,68.7,31.4,105,69,1.53,83.52,12.54,5.55,2.83,4.07,2026-02-11 23:36:10,
9928,中視,18.15,42.44,43.47,K<D,52.17,-0.05,-0.07,0.02,DIF>MACD,18.48,18.23,17.98,33.9,33,32,1.03,12.84,,,,,2026-02-11 23:36:11,
9929,秋雨,10.45,24.62,42.43,K<D,41.67,-0.02,0.01,-0.03,DIF<MACD,10.95,10.66,10.36,15.7,10,4,2.27,10.58,,,,,2026-02-11 23:36:12,
9930,中聯資源,70.1,39.07,25.29,黃金交叉,45.71,-0.32,-0.27,-0.06,DIF<MACD,71.73,70.23,68.72,45.9,115,92,1.25,174.23,13.96,5.02,4.0,5.71,2026-02-11 23:36:14,
9931,欣高,34.2,45.11,37.03,K>D,56.52,0.02,0.02,0.01,黃金交叉,34.34,34.05,33.76,75.7,24,13,1.8,41.17,12.53,2.73,1.8,5.26,2026-02-11 23:36:15,
9933,中鼎,31.0,20.02,17.03,K>D,32.58,-0.34,-0.22,-0.12,DIF<MACD,33.98,31.95,29.91,26.7,3160,2971,1.06,276.32,96.88,0.32,1.0,3.23,2026-02-11 23:36:16,
