股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,EPS,每股配息,殖利率,更新時間
3025,星通,56.9,13.46,23.57,K<D,26.28,-0.77,1.31,-2.09,DIF<MACD,80.13,70.37,60.62,-19.1,2426,1182,2.05,32.28,27.49,2.07,3.3,5.8,2026-02-09 17:29:20
3026,禾伸堂,104.5,38.94,35.02,K>D,46.34,-0.25,0.17,-0.42,DIF<MACD,110.4,105.92,101.45,34.1,1394,877,1.59,173.36,17.24,6.06,5.5,5.26,2026-02-09 17:29:22
3027,盛達,22.95,12.5,14.96,K<D,12.16,-0.22,0.19,-0.41,DIF<MACD,28.55,25.47,22.39,9.2,570,376,1.52,26.36,53.37,0.43,0.37,1.61,2026-02-09 17:29:23
3028,增你強,42.0,30.54,50.62,K<D,52.68,1.66,1.83,-0.17,DIF<MACD,51.65,43.16,34.68,43.1,10760,11031,0.98,99.64,14.63,2.87,2.1,5.0,2026-02-09 17:29:24
3029,零壹,110.0,28.95,29.05,K<D,42.86,-0.67,-0.29,-0.39,DIF<MACD,115.47,111.88,108.28,23.9,1017,919,1.11,183.71,17.57,6.26,5.0,4.55,2026-02-09 17:29:25
3030,德律,186.5,50.79,52.02,K<D,63.53,2.43,2.21,0.23,DIF>MACD,190.42,180.57,170.73,80.1,1781,4410,0.4,440.54,19.03,9.8,5.0,2.68,2026-02-09 17:29:26
3031,佰鴻,19.75,20.71,25.8,K<D,40.48,0.03,0.12,-0.08,DIF<MACD,21.02,20.18,19.35,24.0,193,334,0.58,34.21,19.55,1.01,1.0,5.06,2026-02-09 17:29:28
3032,偉訓,72.6,39.84,42.5,K<D,46.02,-0.89,-1.2,0.31,DIF>MACD,75.32,73.1,70.89,38.6,504,587,0.86,82.25,,,2.73,3.76,2026-02-09 17:29:29
3033,威健,29.9,16.61,21.34,K<D,42.86,-0.16,-0.06,-0.1,DIF<MACD,31.43,30.68,29.94,-2.9,1315,3945,0.33,143.48,20.76,1.44,2.08,6.96,2026-02-09 17:29:30
3034,聯詠,372.0,25.24,22.32,黃金交叉,38.76,-3.78,-1.56,-2.22,DIF<MACD,401.44,380.48,359.51,29.8,3513,3301,1.06,2263.66,12.98,28.65,28.0,7.53,2026-02-09 17:29:31
3035,智原,157.0,13.58,22.9,K<D,29.33,-2.54,-0.92,-1.62,DIF<MACD,180.27,168.25,156.23,3.2,3040,1802,1.69,409.06,53.95,2.91,3.0,1.91,2026-02-09 17:29:32
3036,文曄,156.0,37.81,45.35,K<D,58.49,2.67,2.68,-0.01,DIF<MACD,163.16,153.4,143.64,63.3,3436,5198,0.66,1893.88,15.13,10.31,6.0,3.85,2026-02-09 17:29:34
3037,欣興,347.5,45.84,64.92,K<D,58.96,32.36,35.07,-2.71,DIF<MACD,418.0,329.6,241.2,60.1,80467,77295,1.04,5471.69,167.87,2.07,1.49,0.43,2026-02-09 17:29:35
3038,全台,23.1,21.61,27.0,K<D,31.48,0.05,0.21,-0.17,DIF<MACD,24.6,23.83,23.06,2.8,406,307,1.32,33.59,19.74,1.17,1.5,6.49,2026-02-09 17:29:36
3040,遠見,42.45,25.53,41.11,K<D,35.43,-1.81,-1.39,-0.42,DIF<MACD,55.97,49.41,42.84,-3.0,363,1055,0.34,25.41,81.63,0.52,1.0,2.36,2026-02-09 17:29:38
3041,揚智,25.2,14.97,17.33,K<D,41.21,-0.09,0.15,-0.24,DIF<MACD,28.52,26.48,24.44,18.6,399,440,0.91,35.34,25.98,,,,2026-02-09 17:29:39
3042,晶技,87.4,35.65,34.77,黃金交叉,46.67,0.91,1.09,-0.19,DIF<MACD,91.25,86.7,82.14,57.7,868,986,0.88,297.15,15.83,5.52,5.2,5.95,2026-02-09 17:29:40
3043,科風,21.8,26.42,30.39,K<D,45.25,0.08,0.24,-0.16,DIF<MACD,24.96,22.74,20.53,28.7,82,206,0.4,8.5,,,,,2026-02-09 17:29:42
3044,健鼎,382.5,44.37,63.08,K<D,68.78,20.37,19.16,1.21,DIF>MACD,432.85,359.75,286.65,65.6,2558,4499,0.57,2010.44,20.24,18.9,10.3,2.69,2026-02-09 17:29:43
3045,台灣大,105.0,16.94,12.63,K>D,22.22,-0.66,-0.49,-0.18,DIF<MACD,109.05,106.5,103.95,20.6,5118,4206,1.22,3175.74,22.93,4.58,4.5,4.29,2026-02-09 17:29:44
3046,建碁,49.9,30.25,32.51,K<D,31.31,-0.25,0.19,-0.43,DIF<MACD,55.72,53.12,50.53,-12.2,507,387,1.31,39.15,12.76,3.91,2.7,5.41,2026-02-09 17:29:45
3047,訊舟,17.6,15.21,15.7,K<D,24.14,-0.25,-0.05,-0.21,DIF<MACD,20.53,18.85,17.18,12.6,1160,1184,0.98,39.13,,,0.3,1.7,2026-02-09 17:29:47
3048,益登,38.8,22.26,14.22,黃金交叉,38.83,-0.94,-0.58,-0.36,DIF<MACD,43.53,39.96,36.39,33.8,3479,1886,1.84,104.69,32.88,1.18,,,2026-02-09 17:29:48
3049,精金,9.22,37.82,39.44,K<D,50.06,0.52,0.59,-0.06,DIF<MACD,11.08,9.07,7.07,53.7,4459,9949,0.45,73.95,29.74,,,,2026-02-09 17:29:49
3050,鈺德,13.15,22.86,26.47,K<D,33.33,-0.02,0.13,-0.16,DIF<MACD,15.39,14.17,12.95,8.1,1285,1529,0.84,20.38,,,0.5,3.8,2026-02-09 17:29:50
3051,力特,22.6,10.03,20.14,K<D,26.01,0.77,1.3,-0.53,DIF<MACD,29.03,24.56,20.08,28.1,694,1344,0.52,37.29,19.65,1.15,1.52,6.73,2026-02-09 17:29:52
3052,夆典,11.5,41.48,31.22,K>D,35.29,-0.08,-0.07,-0.02,DIF<MACD,12.01,11.63,11.26,32.0,180,347,0.52,23.46,9.66,1.19,0.5,4.35,2026-02-09 17:29:53
3054,立萬利,30.75,52.99,57.71,K<D,54.4,0.57,0.69,-0.12,DIF<MACD,31.99,30.56,29.12,56.7,40,50,0.82,24.8,49.6,0.62,,,2026-02-09 17:29:54
3055,蔚華科,64.6,16.78,20.69,K<D,34.34,-1.84,-1.12,-0.72,DIF<MACD,77.12,70.49,63.86,5.6,1212,1429,0.85,72.12,,,1.0,1.55,2026-02-09 17:29:55
3056,富華新,16.7,33.93,28.56,K>D,28.21,-0.32,-0.29,-0.02,DIF<MACD,18.07,17.24,16.41,17.4,749,926,0.81,80.25,2.84,5.88,1.48,8.86,2026-02-09 17:29:56
3057,喬鼎,15.95,9.8,14.38,K<D,33.1,-0.78,-0.46,-0.33,DIF<MACD,20.39,17.94,15.48,9.5,164,232,0.71,9.62,39.88,,,,2026-02-09 17:29:58
3058,立德,9.61,15.64,22.3,K<D,41.01,-0.1,-0.04,-0.05,DIF<MACD,10.92,10.18,9.44,11.7,1679,1165,1.44,19.26,,,,,2026-02-09 17:29:59
3059,華晶科,37.8,12.66,16.74,K<D,39.74,-0.87,-0.48,-0.39,DIF<MACD,44.54,40.35,36.16,19.5,1340,1838,0.73,116.1,29.76,1.27,1.0,2.65,2026-02-09 17:30:00
3060,銘異,31.0,15.24,17.31,K<D,36.96,-0.64,-0.07,-0.57,DIF<MACD,37.87,33.37,28.86,23.7,3980,5626,0.71,42.64,,,0.35,1.13,2026-02-09 17:30:02
3062,建漢,24.15,13.9,23.93,K<D,34.86,0.07,0.35,-0.28,DIF<MACD,27.24,25.73,24.22,-2.4,1324,2794,0.47,79.25,17.13,1.41,,,2026-02-09 17:30:03
3090,日電貿,92.6,27.06,19.8,K>D,30.22,-1.85,-0.92,-0.92,DIF<MACD,107.25,97.22,87.2,26.9,1956,2583,0.76,200.57,18.09,5.12,4.2,4.54,2026-02-09 17:30:04
3092,鴻碩,22.85,10.69,15.76,K<D,32.91,0.17,0.84,-0.66,DIF<MACD,29.44,25.84,22.25,8.4,601,559,1.08,24.35,,,,,2026-02-09 17:30:05
3094,聯傑,24.75,15.39,19.82,K<D,44.81,0.02,0.25,-0.23,DIF<MACD,27.54,25.55,23.56,29.9,163,189,0.86,20.57,95.19,0.26,0.17,0.69,2026-02-09 17:30:06
3130,一零四,224.0,67.0,48.13,K>D,55.56,-0.26,-0.5,0.24,DIF>MACD,224.93,222.85,220.77,77.6,20,14,1.45,74.35,15.73,14.24,14.14,6.31,2026-02-09 17:30:08
3135,凌航,114.0,25.84,22.69,黃金交叉,30.77,4.67,8.14,-3.46,DIF<MACD,135.36,118.1,100.84,38.1,630,1920,0.33,87.94,57.87,1.97,1.32,1.16,2026-02-09 17:30:09
3138,耀登,176.0,44.17,56.39,K<D,53.85,15.15,17.26,-2.11,DIF<MACD,198.71,171.93,145.14,57.6,4287,7935,0.54,84.91,150.43,1.17,2.56,1.45,2026-02-09 17:30:10
3149,正達,53.7,22.2,25.52,K<D,52.68,2.84,3.79,-0.95,DIF<MACD,62.08,52.07,42.06,58.2,8976,7115,1.26,121.49,,,,,2026-02-09 17:30:11
3150,鈺寶-創,17.55,10.54,13.05,K<D,3.7,-0.63,-0.44,-0.19,DIF<MACD,20.95,18.94,16.93,15.5,32,52,0.61,7.79,117.0,0.15,1.0,5.7,2026-02-09 17:30:13
3164,景岳,17.85,33.04,43.57,K<D,46.34,-0.08,-0.05,-0.03,DIF<MACD,18.43,18.11,17.79,9.6,185,68,2.69,15.35,45.77,0.39,0.8,4.48,2026-02-09 17:30:14
3167,大量,251.5,60.03,41.22,K>D,59.47,0.42,-0.87,1.28,黃金交叉,248.48,224.85,201.22,106.4,8700,6409,1.36,222.59,40.37,6.23,1.0,0.4,2026-02-09 17:30:15
3168,眾福科,38.85,10.78,11.56,K<D,23.42,-0.77,-0.65,-0.13,DIF<MACD,42.37,40.46,38.56,7.6,24,19,1.25,29.18,15.42,2.52,3.04,7.82,2026-02-09 17:30:16
3189,景碩,255.0,71.38,78.57,K<D,65.65,23.91,22.08,1.83,DIF>MACD,281.58,219.88,158.18,78.5,44819,58515,0.77,1204.91,172.3,1.48,0.97,0.38,2026-02-09 17:30:17
3209,全科,35.7,73.72,61.95,K>D,78.05,0.66,0.44,0.22,DIF>MACD,35.51,33.84,32.16,105.6,2953,2164,1.36,84.03,16.3,2.19,2.48,6.95,2026-02-09 17:30:19
3229,晟鈦,21.3,33.63,32.41,K>D,27.15,-0.56,-0.31,-0.25,DIF<MACD,26.39,23.49,20.58,12.4,121,140,0.87,13.69,,,,,2026-02-09 17:30:20
3231,緯創,131.0,28.65,19.07,K>D,37.5,-4.27,-3.92,-0.35,DIF<MACD,146.66,134.97,123.29,33.0,28073,27415,1.02,4166.34,16.07,8.15,3.8,2.9,2026-02-09 17:30:21
3257,虹冠電,60.1,13.44,23.12,K<D,32.69,-0.83,0.11,-0.94,DIF<MACD,73.4,67.17,60.94,-6.7,1471,594,2.48,47.82,21.93,2.74,2.0,3.33,2026-02-09 17:30:22
3266,昇陽,13.6,21.53,22.59,K<D,43.33,-0.09,-0.05,-0.03,DIF<MACD,14.12,13.81,13.5,15.8,20,60,0.34,47.91,7.95,1.71,0.75,5.51,2026-02-09 17:30:23
3296,勝德,23.55,15.46,28.71,K<D,37.68,0.04,0.26,-0.21,DIF<MACD,25.61,24.54,23.48,3.4,83,73,1.13,22.78,19.96,1.18,,,2026-02-09 17:30:24
3305,昇貿,111.0,26.27,26.67,K<D,43.8,-0.69,1.12,-1.81,DIF<MACD,130.39,116.75,103.11,28.9,5307,4744,1.12,144.19,38.41,2.89,2.25,2.03,2026-02-09 17:30:26
3308,聯德,24.45,59.96,48.08,K>D,45.09,0.88,1.09,-0.21,DIF<MACD,26.18,23.39,20.61,68.9,824,557,1.48,14.67,49.9,0.49,,,2026-02-09 17:30:27
3311,閎暉,31.3,19.06,21.94,K<D,28.18,-0.13,0.18,-0.31,DIF<MACD,34.78,32.89,31.0,8.0,121,174,0.7,31.3,18.3,1.71,0.3,0.96,2026-02-09 17:30:28
3312,弘憶股,37.75,8.17,12.88,K<D,29.63,-0.3,0.24,-0.54,DIF<MACD,44.16,40.6,37.05,9.9,676,562,1.2,68.94,29.49,1.28,1.39,3.68,2026-02-09 17:30:29
3321,同泰,17.1,23.12,22.09,K>D,18.81,-0.44,-0.24,-0.2,DIF<MACD,21.18,18.77,16.36,15.3,216,406,0.53,14.73,,,,,2026-02-09 17:30:30
3338,泰碩,50.6,18.6,22.57,K<D,49.05,0.3,0.67,-0.37,DIF<MACD,57.39,52.17,46.95,35.0,329,335,0.98,43.93,21.62,2.34,2.01,3.97,2026-02-09 17:30:31
3346,麗清,20.95,15.99,25.9,K<D,32.38,0.38,0.6,-0.23,DIF<MACD,23.94,21.68,19.41,34.0,217,236,0.92,25.24,12.32,,1.21,5.78,2026-02-09 17:30:33
3356,奇偶,47.3,15.64,18.94,K<D,36.93,0.02,0.34,-0.32,DIF<MACD,51.06,48.89,46.73,13.2,129,210,0.61,37.81,8.96,5.28,4.0,8.46,2026-02-09 17:30:34
3376,新日興,199.0,12.06,16.36,K<D,24.82,-3.18,-0.15,-3.03,DIF<MACD,237.51,216.07,194.64,10.2,2010,5511,0.36,389.57,73.16,2.72,6.0,3.02,2026-02-09 17:30:35
3380,明泰,30.05,11.45,22.34,K<D,29.25,-0.31,0.29,-0.6,DIF<MACD,36.7,33.63,30.55,-8.1,2252,4427,0.51,162.79,33.39,,1.0,3.33,2026-02-09 17:30:37
3406,玉晶光,434.5,28.47,38.1,K<D,38.69,1.99,4.7,-2.71,DIF<MACD,474.67,457.23,439.78,-15.1,1464,831,1.76,489.87,14.51,29.95,18.0,4.14,2026-02-09 17:30:38
3413,京鼎,294.5,31.91,30.18,黃金交叉,55.91,0.31,-0.18,0.49,黃金交叉,301.16,286.43,271.69,77.4,2442,1399,1.75,319.57,13.82,21.31,14.42,4.9,2026-02-09 17:30:39
3416,融程電,142.0,22.12,22.48,K<D,34.21,-1.51,-0.73,-0.78,DIF<MACD,157.21,148.78,140.34,9.8,210,170,1.24,113.24,20.7,6.86,5.5,3.87,2026-02-09 17:30:40
3419,譁裕,14.5,63.33,68.49,K<D,50.91,0.31,0.36,-0.05,DIF<MACD,15.14,14.65,14.17,34.3,161,418,0.38,17.47,27.36,,,,2026-02-09 17:30:41
3432,台端,17.1,33.4,37.13,K<D,32.31,0.62,0.86,-0.24,DIF<MACD,21.15,17.87,14.59,38.3,136,300,0.46,7.22,,,,,2026-02-09 17:30:42
3437,榮創,15.55,35.1,41.16,K<D,49.68,0.34,0.37,-0.03,DIF<MACD,16.8,15.71,14.63,42.5,1738,3193,0.54,22.48,,,,,2026-02-09 17:30:44
3443,創意,2445.0,26.8,32.76,K<D,39.06,40.47,85.37,-44.9,DIF<MACD,2807.43,2567.75,2328.07,24.4,2483,3687,0.67,3276.57,87.23,28.03,16.0,0.65,2026-02-09 17:30:45
3447,展達,40.9,11.71,16.83,K<D,28.03,-1.76,-1.37,-0.39,DIF<MACD,49.46,45.43,41.41,-6.3,691,279,2.47,31.68,21.99,1.86,0.8,1.96,2026-02-09 17:30:46
3450,聯鈞,244.5,29.55,36.02,K<D,40.65,-2.27,-1.32,-0.95,DIF<MACD,263.98,252.62,241.27,14.2,5833,9340,0.62,356.19,44.62,5.48,0.5,0.2,2026-02-09 17:30:47
3454,晶睿,99.1,57.95,45.41,K>D,55.56,0.49,0.68,-0.19,DIF<MACD,99.16,99.02,98.88,78.7,61,82,0.75,85.79,81.23,1.22,2.3,2.32,2026-02-09 17:30:49
3481,群創,21.1,26.74,25.86,K>D,25.31,0.57,1.21,-0.65,DIF<MACD,28.4,23.69,18.99,22.5,268474,391242,0.69,1684.0,19.72,1.07,1.0,4.74,2026-02-09 17:30:50
3494,誠研,8.84,25.32,23.45,K>D,35.15,0.02,0.14,-0.11,DIF<MACD,10.59,9.34,8.09,29.9,132,158,0.83,8.38,,,,,2026-02-09 17:30:51
3501,維熹,51.0,17.11,16.9,黃金交叉,32.17,0.15,0.69,-0.54,DIF<MACD,59.03,53.39,47.76,28.8,149,204,0.73,60.31,11.26,4.53,4.0,7.84,2026-02-09 17:30:52
3504,揚明光,55.3,34.93,26.76,黃金交叉,46.0,0.43,0.77,-0.33,DIF<MACD,59.02,55.36,51.7,49.2,827,342,2.41,63.08,221.2,,,,2026-02-09 17:30:54
3515,華擎,217.5,36.13,30.33,K>D,38.46,-6.95,-6.88,-0.07,DIF<MACD,239.0,225.05,211.1,22.9,367,418,0.88,268.71,14.99,14.51,5.3,2.44,2026-02-09 17:30:55
3518,柏騰,20.85,17.42,18.79,K<D,46.88,-0.11,0.07,-0.18,DIF<MACD,23.24,21.68,20.11,23.7,135,132,1.02,20.91,,,,,2026-02-09 17:30:56
3528,安馳,68.6,41.13,43.11,K<D,48.77,-0.03,0.09,-0.12,DIF<MACD,71.28,69.05,66.82,39.9,162,126,1.28,45.71,63.52,1.08,3.0,4.37,2026-02-09 17:30:57
3530,晶相光,61.9,8.1,8.72,K<D,16.44,-2.85,-1.45,-1.39,DIF<MACD,82.03,70.61,59.18,11.9,189,245,0.77,47.96,17.01,,,,2026-02-09 17:30:58
3532,台勝科,137.5,28.11,31.81,K<D,48.57,6.43,8.86,-2.42,DIF<MACD,154.13,138.93,123.72,45.3,2204,3435,0.64,533.29,75.97,1.81,1.8,1.31,2026-02-09 17:30:59
3533,嘉澤,1610.0,69.67,69.53,黃金交叉,62.42,68.2,55.69,12.52,DIF>MACD,1662.06,1473.75,1285.44,86.2,2861,2912,0.98,1806.83,21.94,73.37,41.72,2.59,2026-02-09 17:31:00
3535,晶彩科,111.5,67.26,53.8,K>D,46.48,3.56,3.09,0.47,DIF>MACD,115.6,101.09,86.58,85.9,15918,14271,1.12,88.14,506.82,,0.5,0.45,2026-02-09 17:31:02
3543,州巧,42.75,17.95,16.46,黃金交叉,32.4,-0.5,0.13,-0.63,DIF<MACD,51.19,45.61,40.02,24.4,3143,1971,1.59,46.71,,,0.48,1.12,2026-02-09 17:31:03
3545,敦泰,53.0,27.73,27.88,K<D,32.71,0.0,0.43,-0.42,DIF<MACD,57.81,54.4,50.99,29.5,788,940,0.84,115.39,22.46,2.36,1.74,3.28,2026-02-09 17:31:04
3550,聯穎,20.6,76.72,61.84,K>D,77.3,0.99,0.66,0.33,DIF>MACD,19.07,16.32,13.58,127.8,21908,8889,2.46,22.16,,,,,2026-02-09 17:31:05
3557,嘉威,33.35,8.23,8.44,K<D,10.89,-0.79,-0.48,-0.3,DIF<MACD,38.75,35.67,32.59,12.4,104,86,1.21,28.12,41.17,0.81,2.5,7.5,2026-02-09 17:31:07
3563,牧德,496.5,45.15,36.79,K>D,50.0,-2.35,-3.23,0.88,DIF>MACD,507.67,489.18,470.68,69.8,1024,1401,0.73,317.57,33.8,14.69,5.55,1.12,2026-02-09 17:31:08
3576,聯合再生,15.15,85.78,82.53,K>D,74.05,1.47,1.06,0.41,DIF>MACD,15.17,11.69,8.21,99.7,82632,71978,1.15,246.45,11.65,,,,2026-02-09 17:31:09
3583,辛耘,320.0,21.76,20.79,黃金交叉,46.63,-4.1,-2.04,-2.06,DIF<MACD,348.7,328.3,307.9,29.7,398,350,1.14,257.07,25.7,12.45,4.5,1.41,2026-02-09 17:31:11
3588,通嘉,53.0,23.63,27.04,K<D,51.44,0.51,0.97,-0.46,DIF<MACD,57.29,53.39,49.48,45.1,733,606,1.21,32.87,98.15,0.54,1.2,2.26,2026-02-09 17:31:12
3591,艾笛森,19.1,27.17,25.96,K>D,28.17,0.05,0.2,-0.15,DIF<MACD,21.46,19.74,18.03,31.2,462,354,1.3,27.04,382.0,0.05,0.74,3.87,2026-02-09 17:31:13
3592,瑞鼎,226.0,24.6,29.03,K<D,36.97,0.07,1.61,-1.54,DIF<MACD,243.95,230.32,216.7,34.1,340,391,0.87,171.43,11.7,19.32,22.2,9.82,2026-02-09 17:31:14
3593,力銘,11.95,38.71,45.14,K<D,48.86,-0.1,-0.09,-0.0,DIF<MACD,12.95,12.28,11.62,24.9,30,13,2.17,7.27,,,,,2026-02-09 17:31:16
3596,智易,183.0,51.19,40.37,K>D,52.7,0.56,0.18,0.38,DIF>MACD,186.0,178.68,171.35,79.5,1207,1096,1.1,403.25,14.99,12.21,7.5,4.1,2026-02-09 17:31:17
3605,宏致,63.6,22.71,28.33,K<D,53.02,0.23,0.58,-0.34,DIF<MACD,68.03,63.89,59.75,46.5,1671,1766,0.95,103.26,15.0,4.24,0.72,1.13,2026-02-09 17:31:18
3607,谷崧,13.85,14.98,22.02,K<D,23.08,-0.1,0.04,-0.14,DIF<MACD,15.76,14.7,13.64,9.9,257,223,1.15,16.85,28.85,0.48,0.7,5.05,2026-02-09 17:31:19
3617,碩天,189.5,53.26,49.43,K>D,44.58,-2.47,-2.86,0.39,DIF>MACD,197.54,191.12,184.71,37.3,92,223,0.41,178.44,10.15,18.67,15.0,7.92,2026-02-09 17:31:21
3622,洋華,61.7,12.25,14.77,K<D,27.08,-0.84,-0.12,-0.72,DIF<MACD,71.33,66.06,60.79,8.7,202,385,0.52,93.37,11.02,5.6,3.0,4.86,2026-02-09 17:31:22
3645,達邁,57.8,12.11,19.94,K<D,35.13,0.53,1.94,-1.4,DIF<MACD,74.08,62.67,51.27,28.6,1218,2700,0.45,79.04,51.61,1.12,1.19,2.06,2026-02-09 17:31:23
3652,精聯,28.0,29.71,34.91,K<D,34.43,-0.16,-0.09,-0.07,DIF<MACD,29.26,28.61,27.96,2.9,59,33,1.76,21.03,20.9,1.34,0.6,2.14,2026-02-09 17:31:24
3653,健策,3145.0,78.6,78.59,黃金交叉,72.76,126.96,81.54,45.42,DIF>MACD,3290.48,2730.25,2170.02,87.0,1877,1802,1.04,4556.16,92.07,34.16,14.5,0.46,2026-02-09 17:31:26
3661,世芯-KY,3285.0,36.91,31.75,黃金交叉,46.41,-47.75,-31.82,-15.93,DIF<MACD,3613.66,3338.75,3063.84,40.2,1842,2154,0.86,2661.34,45.45,72.27,36.74,1.12,2026-02-09 17:31:27
3665,貿聯-KY,1255.0,18.49,28.92,K<D,44.06,-46.63,-37.3,-9.32,DIF<MACD,1509.47,1369.0,1228.53,9.4,3891,3779,1.03,2446.75,30.9,40.61,10.51,0.84,2026-02-09 17:31:28
3669,圓展,33.35,13.58,17.64,K<D,26.27,-0.08,0.75,-0.82,DIF<MACD,42.52,37.93,33.34,0.1,151,220,0.69,30.99,66.7,0.5,1.7,5.1,2026-02-09 17:31:29
3673,TPK-KY,38.5,17.66,13.75,K>D,22.09,-1.01,-0.63,-0.38,DIF<MACD,45.52,41.07,36.61,21.2,1833,1380,1.33,156.57,18.69,2.06,0.8,2.08,2026-02-09 17:31:30
3679,新至陞,113.5,25.49,26.85,K<D,50.0,-0.23,-0.11,-0.12,DIF<MACD,116.15,114.05,111.95,36.9,20,37,0.55,71.53,10.14,11.19,10.0,8.81,2026-02-09 17:31:31
3686,達能,20.05,54.44,63.58,K<D,52.76,0.74,0.57,0.17,DIF>MACD,22.64,19.95,17.25,51.9,1251,3254,0.38,15.34,,,,,2026-02-09 17:31:33
3694,海華,57.7,15.77,17.78,K<D,40.83,-0.77,-0.35,-0.42,DIF<MACD,65.59,60.86,56.13,16.6,902,1119,0.81,89.42,14.91,3.87,1.48,2.56,2026-02-09 17:31:34
3701,大眾控,50.1,24.37,35.0,K<D,35.48,1.17,2.3,-1.14,DIF<MACD,59.95,54.62,49.29,7.6,2272,6115,0.37,118.5,49.6,1.01,0.2,0.4,2026-02-09 17:31:35
3702,大聯大,63.4,34.79,40.76,K<D,48.1,0.32,0.51,-0.2,DIF<MACD,65.63,64.12,62.61,26.2,2464,3850,0.64,1064.52,12.91,4.91,3.2,5.05,2026-02-09 17:31:36
3703,欣陸,22.8,39.13,29.43,K>D,39.22,-0.07,-0.0,-0.07,DIF<MACD,24.11,23.13,22.15,33.1,519,581,0.89,187.69,30.0,0.76,1.05,4.61,2026-02-09 17:31:37
3704,合勤控,33.35,11.55,23.72,K<D,38.84,0.19,0.72,-0.53,DIF<MACD,40.9,35.97,31.03,23.5,1764,2615,0.67,134.91,14.01,2.38,0.3,0.9,2026-02-09 17:31:39
3705,永信,55.1,23.81,24.94,K<D,30.23,-0.35,-0.2,-0.16,DIF<MACD,57.99,56.49,55.0,3.2,488,314,1.55,146.77,15.22,3.62,3.0,5.44,2026-02-09 17:31:40
3706,神達,77.0,20.4,17.04,K>D,32.8,-2.57,-2.13,-0.44,DIF<MACD,87.49,81.25,75.0,16.0,6261,7611,0.82,1021.95,17.38,4.43,1.0,1.3,2026-02-09 17:31:41
3708,上緯投控,104.0,13.26,21.73,K<D,18.31,-1.32,0.65,-1.97,DIF<MACD,129.78,117.72,105.67,-6.9,1001,1019,0.98,101.16,65.41,1.59,2.35,2.26,2026-02-09 17:31:42
3711,日月光投控,327.0,61.67,51.66,黃金交叉,61.65,11.19,12.32,-1.13,DIF<MACD,321.14,301.45,281.76,114.9,35625,31354,1.14,14303.27,36.78,8.89,5.3,1.62,2026-02-09 17:31:43
3712,永崴投控,25.1,15.63,20.11,K<D,36.3,-0.14,0.02,-0.16,DIF<MACD,28.15,26.41,24.67,12.3,359,486,0.74,61.81,,,3.0,11.95,2026-02-09 17:31:44
3714,富采,35.7,34.45,38.23,K<D,43.78,0.43,0.55,-0.12,DIF<MACD,37.85,35.94,34.02,43.9,2187,4335,0.5,262.53,,,0.9,2.52,2026-02-09 17:31:45
3715,定穎投控,143.5,44.34,51.88,K<D,57.5,5.28,5.81,-0.53,DIF<MACD,157.32,141.4,125.48,56.6,19931,31205,0.64,406.93,47.67,3.01,1.5,1.05,2026-02-09 17:31:47
3716,中化控股,33.8,38.47,43.55,K<D,52.0,0.04,0.05,-0.02,DIF<MACD,34.17,33.87,33.58,37.8,165,91,1.8,49.54,12.95,2.61,1.02,3.02,2026-02-09 17:31:48
3717,聯嘉投控,17.45,19.38,17.65,黃金交叉,22.08,-0.1,0.08,-0.17,DIF<MACD,20.16,18.19,16.21,31.3,294,401,0.73,36.27,,,0.3,1.72,2026-02-09 17:31:49
4104,佳醫,76.1,23.7,26.75,K<D,18.87,-1.02,-0.78,-0.24,DIF<MACD,81.09,78.41,75.73,7.0,347,470,0.74,143.35,16.54,4.6,3.56,4.68,2026-02-09 17:31:50
4106,雃博,23.0,32.98,39.13,K<D,44.44,0.2,0.26,-0.05,DIF<MACD,23.67,23.1,22.53,41.0,47,50,0.95,23.21,16.79,1.37,0.8,3.48,2026-02-09 17:31:51
4108,懷特,14.1,21.8,25.31,K<D,52.78,0.03,0.06,-0.03,DIF<MACD,14.72,14.03,13.33,55.4,224,124,1.81,28.01,,,,,2026-02-09 17:31:52
4119,旭富,52.1,33.94,35.56,K<D,42.65,0.44,0.71,-0.27,DIF<MACD,54.55,52.75,50.94,32.1,102,92,1.1,62.26,54.27,0.96,1.5,2.88,2026-02-09 17:31:53
4133,亞諾法,25.55,31.42,44.87,K<D,55.04,0.72,0.79,-0.07,DIF<MACD,28.35,25.16,21.96,56.1,197,262,0.75,15.47,638.75,0.04,0.9,3.52,2026-02-09 17:31:55
4137,麗豐-KY,107.5,40.62,30.71,黃金交叉,60.71,0.65,0.79,-0.14,DIF<MACD,107.89,104.95,102.01,93.4,380,167,2.27,88.68,18.83,5.71,10.0,9.3,2026-02-09 17:31:56
4142,國光生,18.2,4.74,8.05,K<D,25.93,-0.34,-0.16,-0.19,DIF<MACD,21.17,19.52,17.86,10.2,935,1971,0.47,76.71,5.38,,,,2026-02-09 17:31:57
4148,全宇生技-KY,37.4,32.82,27.5,K>D,32.63,-0.35,-0.28,-0.06,DIF<MACD,39.56,38.33,37.11,11.9,12,15,0.83,25.15,18.24,2.05,0.5,1.34,2026-02-09 17:31:58
