股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間,交易日
3029,零壹,113.43,25.3,41.75,K<D,38.17,-0.09,0.03,-0.12,DIF<MACD,115.05,112.25,109.45,33.36,664,818,1.03,185.38,17.73,5.0,4.5,2026-02-03 23:34:07,
3030,德律,184.91,43.23,56.31,K<D,65.29,1.89,1.94,-0.05,DIF<MACD,187.64,177.97,168.31,60.65,7794,4438,1.7,428.73,18.52,5.0,2.75,2026-02-03 23:34:08,
3031,佰鴻,20.39,17.57,34.29,K<D,44.18,0.1,0.18,-0.08,DIF<MACD,21.06,20.11,19.17,36.0,234,524,0.68,34.29,19.6,1.0,5.05,2026-02-03 23:34:09,
3032,偉訓,75.9,36.89,28.48,黃金交叉,50.65,-1.35,-1.66,0.31,DIF>MACD,76.03,73.34,70.65,49.18,729,670,0.82,83.49,,2.73,3.7,2026-02-03 23:34:10,
3033,威健,31.05,22.94,22.87,黃金交叉,48.06,-0.02,0.04,-0.05,DIF<MACD,32.02,30.95,29.89,41.31,11835,6063,2.26,148.52,21.49,2.08,6.72,2026-02-03 23:34:11,
3034,聯詠,379.53,21.94,36.0,K<D,44.09,-0.79,0.95,-1.74,DIF<MACD,401.64,384.7,367.76,25.09,2061,4207,0.58,2272.79,13.03,28.0,7.5,2026-02-03 23:34:12,
3035,智原,165.81,23.71,40.5,K<D,40.58,-0.81,0.44,-1.24,DIF<MACD,179.85,170.4,160.95,0.0,1474,3912,0.1,420.79,55.5,3.0,1.86,2026-02-03 23:34:14,
3036,文曄,159.78,48.96,52.84,K<D,54.47,2.84,2.26,0.58,DIF>MACD,162.04,151.3,140.56,80.63,8202,10298,0.54,1899.95,15.21,6.0,3.83,2026-02-03 23:34:15,
3037,欣興,379.16,82.13,87.3,K<D,83.08,39.75,33.88,5.87,DIF>MACD,414.13,303.68,193.22,87.69,68687,67022,1.15,6062.17,185.1,1.49,0.39,2026-02-03 23:34:16,
3038,全台,23.33,24.62,33.8,K<D,35.07,0.2,0.37,-0.17,DIF<MACD,24.56,23.85,23.14,9.76,233,327,1.04,34.03,20.0,1.5,6.41,2026-02-03 23:34:17,
3040,遠見,52.8,64.26,46.75,K>D,57.59,-0.88,-1.62,0.75,DIF>MACD,56.12,50.74,45.35,89.41,1229,1051,1.09,34.02,103.85,1.0,1.85,2026-02-03 23:34:18,
3041,揚智,26.04,16.86,30.2,K<D,45.86,0.15,0.37,-0.22,DIF<MACD,28.63,26.45,24.26,19.84,520,1127,0.22,35.55,26.13,,,2026-02-03 23:34:20,
3042,晶技,85.94,25.07,44.02,K<D,59.28,1.17,1.3,-0.14,DIF<MACD,92.3,85.4,78.5,57.19,728,1762,0.78,290.35,15.47,5.2,6.09,2026-02-03 23:34:21,
3043,科風,21.25,14.29,27.3,K<D,46.25,0.17,0.35,-0.19,DIF<MACD,24.93,22.49,20.04,25.28,84,117,0.89,8.42,,,,2026-02-03 23:34:22,
3044,健鼎,411.19,86.48,76.07,K>D,76.28,21.44,14.71,6.73,DIF>MACD,413.47,344.38,275.28,100.0,8707,6944,1.2,2139.22,21.53,10.3,2.53,2026-02-03 23:34:24,
3045,台灣大,105.74,5.3,8.05,K<D,19.34,-0.54,-0.23,-0.31,DIF<MACD,109.0,106.95,104.9,0.0,3822,5815,0.65,3175.74,22.93,4.5,4.29,2026-02-03 23:34:25,
3046,建碁,52.05,28.56,29.1,K<D,39.14,0.18,0.51,-0.34,DIF<MACD,55.51,53.45,51.4,27.04,270,298,0.61,41.19,13.43,2.7,5.14,2026-02-03 23:34:26,
3047,訊舟,17.53,10.22,18.01,K<D,27.49,-0.07,0.15,-0.21,DIF<MACD,20.42,18.92,17.42,22.99,1202,1487,0.94,39.91,,0.3,1.67,2026-02-03 23:34:27,
3048,益登,37.73,5.53,15.1,K<D,32.9,-0.61,-0.11,-0.51,DIF<MACD,43.78,40.85,37.93,0.0,1955,4387,0.31,100.78,31.65,,,2026-02-03 23:34:28,
3049,精金,9.54,39.55,38.65,K<D,64.71,0.65,0.62,0.04,DIF>MACD,11.11,8.6,6.09,76.68,25066,14773,2.2,76.43,30.74,,,2026-02-03 23:34:29,
3050,鈺德,13.52,14.42,18.62,K<D,25.39,0.06,0.27,-0.2,DIF<MACD,15.36,14.14,12.91,22.29,656,795,0.81,20.61,,0.5,3.76,2026-02-03 23:34:30,
3051,力特,24.98,26.03,39.06,K<D,71.3,1.49,1.68,-0.19,DIF<MACD,29.6,23.86,18.12,67.26,2078,1783,1.16,41.17,21.7,1.52,6.09,2026-02-03 23:34:31,
3052,夆典,11.59,12.78,8.52,K<D,9.25,-0.09,-0.03,-0.06,DIF<MACD,12.08,11.71,11.33,0.0,242,565,0.5,23.15,9.54,0.5,4.41,2026-02-03 23:34:32,
3054,立萬利,31.35,60.88,52.87,黃金交叉,62.74,0.64,0.79,-0.15,DIF<MACD,32.3,30.59,28.89,64.98,102,48,2.55,25.2,50.4,,,2026-02-03 23:34:34,
3055,蔚華科,65.84,11.6,19.12,K<D,26.98,-1.38,-0.43,-0.95,DIF<MACD,76.56,71.48,66.39,0.0,331,415,1.1,73.23,,1.0,1.52,2026-02-03 23:34:35,
3056,富華新,16.92,6.99,13.36,K<D,15.33,-0.34,-0.26,-0.08,DIF<MACD,18.32,17.45,16.59,0.0,1269,1736,0.68,79.53,2.81,1.48,8.94,2026-02-03 23:34:36,
3057,喬鼎,16.26,19.85,23.07,K<D,29.61,-0.47,-0.07,-0.39,DIF<MACD,22.36,19.01,15.65,8.27,355,615,0.8,9.86,40.88,,,2026-02-03 23:34:37,
3058,立德,9.62,22.23,32.2,K<D,43.76,-0.04,-0.02,-0.03,DIF<MACD,11.03,10.08,9.14,38.19,789,919,0.95,19.72,,,,2026-02-03 23:34:38,
3059,華晶科,37.17,12.0,29.4,K<D,41.18,-0.49,-0.11,-0.38,DIF<MACD,44.33,40.78,37.23,7.6,2254,4731,0.47,117.48,30.12,1.0,2.61,2026-02-03 23:34:40,
3060,銘異,31.17,22.43,22.55,K<D,40.74,0.11,0.6,-0.49,DIF<MACD,37.91,34.29,30.67,4.22,9542,17246,0.24,42.23,,0.35,1.14,2026-02-03 23:34:41,
3062,建漢,25.58,26.87,42.72,K<D,41.2,0.45,0.52,-0.07,DIF<MACD,27.61,25.51,23.41,40.75,3387,4051,0.8,83.35,18.01,,,2026-02-03 23:34:42,
3090,日電貿,91.51,9.58,15.67,K<D,28.84,-1.36,0.34,-1.7,DIF<MACD,108.12,99.22,90.33,0.0,1867,3045,0.36,195.8,17.66,4.2,4.65,2026-02-03 23:34:43,
3092,鴻碩,23.49,12.38,23.54,K<D,28.6,0.77,1.49,-0.72,DIF<MACD,30.12,26.72,23.33,8.47,512,1501,0.75,25.47,,,,2026-02-03 23:34:44,
3094,聯傑,24.41,19.23,35.49,K<D,47.09,0.31,0.47,-0.16,DIF<MACD,27.56,25.6,23.64,39.43,193,665,0.13,20.74,95.96,0.17,0.68,2026-02-03 23:34:45,
3130,一零四,215.05,15.84,13.34,K<D,14.22,-0.71,-0.57,-0.14,DIF<MACD,224.78,222.8,220.82,21.99,15,14,1.51,73.52,15.55,14.14,6.38,2026-02-03 23:34:47,
3135,凌航,107.03,18.54,36.17,K<D,43.97,8.78,12.0,-3.22,DIF<MACD,139.93,115.8,91.68,36.71,3928,3001,1.34,83.31,55.1,1.32,1.22,2026-02-03 23:34:48,
3138,耀登,180.97,60.0,71.92,K<D,67.8,17.4,18.2,-0.8,DIF<MACD,207.09,159.18,111.26,64.82,4503,3262,1.51,86.84,152.54,2.56,1.42,2026-02-03 23:34:50,
3149,正達,51.07,32.85,50.2,K<D,59.95,4.18,4.7,-0.52,DIF<MACD,63.38,50.1,36.83,55.84,7725,17300,0.49,116.28,,,,2026-02-03 23:34:51,
3150,鈺寶-創,17.58,18.16,24.11,K<D,5.26,-0.49,-0.21,-0.29,DIF<MACD,21.72,19.62,17.52,0.0,95,102,0.56,7.83,117.67,1.0,5.67,2026-02-03 23:34:52,
3164,景岳,18.39,58.43,59.52,K<D,40.36,-0.04,-0.03,-0.01,DIF<MACD,18.47,18.17,17.87,11.25,42,45,0.81,15.44,46.03,0.8,4.46,2026-02-03 23:34:53,
3167,大量,203.63,20.99,28.19,K<D,34.85,-2.53,0.32,-2.85,DIF<MACD,243.21,223.8,204.39,1.17,2694,3658,0.34,181.88,33.09,1.0,0.49,2026-02-03 23:34:54,
3168,眾福科,39.03,1.91,13.27,K<D,36.13,-0.65,-0.51,-0.13,DIF<MACD,42.16,40.79,39.43,0.0,23,12,2.06,29.29,15.48,3.04,7.79,2026-02-03 23:34:56,
3189,景碩,250.19,87.61,86.76,K<D,73.23,22.53,18.55,3.98,DIF>MACD,259.25,202.83,146.4,83.78,68864,58967,1.12,1162.38,166.22,0.97,0.39,2026-02-03 23:34:57,
3209,全科,32.99,31.23,33.69,K<D,45.81,0.24,0.31,-0.07,DIF<MACD,34.34,33.19,32.04,59.61,386,375,1.31,78.15,15.16,2.48,7.47,2026-02-03 23:34:58,
3229,晟鈦,22.46,22.69,16.9,K>D,22.96,-0.43,-0.07,-0.36,DIF<MACD,26.62,23.86,21.11,30.67,153,171,0.62,14.33,,,,2026-02-03 23:34:59,
3231,緯創,131.29,13.13,4.57,黃金交叉,22.5,-4.3,-3.06,-1.24,DIF<MACD,155.57,139.38,123.18,13.45,26191,32434,0.47,4086.83,15.77,3.8,2.96,2026-02-03 23:35:01,
3257,虹冠電,66.86,25.28,38.35,K<D,51.83,0.18,0.68,-0.5,DIF<MACD,72.8,67.61,62.41,16.76,413,1141,0.27,51.8,23.76,2.0,3.07,2026-02-03 23:35:02,
3266,昇陽,13.46,26.51,27.82,黃金交叉,36.67,-0.05,-0.02,-0.02,DIF<MACD,14.22,13.91,13.6,17.58,40,52,1.19,48.44,8.04,0.75,5.45,2026-02-03 23:35:04,
3296,勝德,24.77,34.86,51.32,K<D,47.18,0.3,0.43,-0.13,DIF<MACD,25.69,24.47,23.25,34.74,57,105,0.76,23.36,20.47,,,2026-02-03 23:35:05,
3305,昇貿,106.95,24.64,30.93,K<D,40.25,0.88,2.92,-2.04,DIF<MACD,130.11,117.33,104.54,18.56,4439,9353,0.39,138.99,37.02,2.25,2.1,2026-02-03 23:35:06,
3308,聯德,22.03,19.97,21.85,黃金交叉,47.89,0.84,1.39,-0.55,DIF<MACD,26.02,22.97,19.92,32.72,170,196,0.89,13.41,45.61,,,2026-02-03 23:35:07,
3311,閎暉,32.12,25.19,27.32,K<D,46.94,0.27,0.42,-0.15,DIF<MACD,34.69,32.91,31.14,35.17,277,267,0.62,32.2,18.83,0.3,0.93,2026-02-03 23:35:08,
3312,弘憶股,39.81,18.36,21.66,K<D,28.59,0.28,0.8,-0.52,DIF<MACD,43.98,41.29,38.61,0.0,588,1055,1.04,70.68,30.23,1.39,3.59,2026-02-03 23:35:10,
3321,同泰,17.14,11.88,13.59,K<D,29.63,-0.34,-0.03,-0.31,DIF<MACD,21.25,19.13,17.02,12.83,512,468,1.26,14.77,,,,2026-02-03 23:35:11,
3338,泰碩,50.67,14.19,36.79,K<D,54.22,0.66,0.94,-0.28,DIF<MACD,57.45,51.68,45.92,43.43,246,590,0.21,44.45,21.88,2.01,3.93,2026-02-03 23:35:12,
3346,麗清,21.57,27.82,48.85,K<D,58.34,0.67,0.77,-0.1,DIF<MACD,24.42,21.21,17.99,58.5,302,404,0.84,25.78,12.59,1.21,5.65,2026-02-03 23:35:13,
3356,奇偶,47.55,16.24,25.08,K<D,50.47,0.39,0.62,-0.23,DIF<MACD,51.24,48.73,46.22,38.25,194,356,0.16,38.61,9.15,4.0,8.28,2026-02-03 23:35:15,
3376,新日興,197.83,12.16,22.84,K<D,38.45,-0.66,2.61,-3.27,DIF<MACD,238.9,220.75,202.6,3.65,6461,5695,1.6,397.4,74.91,6.0,2.96,2026-02-03 23:35:16,
3380,明泰,33.93,39.59,47.5,K<D,45.63,0.6,0.73,-0.12,DIF<MACD,36.01,33.87,31.73,63.34,6474,3550,1.49,187.98,38.56,1.0,2.88,2026-02-03 23:35:17,
3406,玉晶光,447.78,38.76,44.95,K<D,54.16,4.5,6.07,-1.56,DIF<MACD,476.2,455.73,435.25,48.52,717,620,1.31,516.36,15.29,18.0,3.93,2026-02-03 23:35:19,
3413,京鼎,277.58,26.8,36.28,K<D,42.49,-0.59,-1.01,0.42,DIF>MACD,299.59,284.7,269.81,54.76,828,2084,0.15,307.63,13.3,14.42,5.09,2026-02-03 23:35:20,
3416,融程電,141.86,13.0,21.75,K<D,41.0,-0.98,-0.09,-0.89,DIF<MACD,156.91,149.53,142.14,27.65,150,244,0.84,115.63,21.14,5.5,3.79,2026-02-03 23:35:21,
3419,譁裕,15.13,65.39,60.23,黃金交叉,60.47,0.36,0.36,-0.01,DIF<MACD,15.26,14.43,13.6,92.05,793,407,2.23,18.07,28.3,,,2026-02-03 23:35:22,
3432,台端,17.46,31.14,39.06,K<D,64.18,0.93,1.07,-0.14,DIF<MACD,21.66,17.18,12.7,59.41,73,80,1.08,7.52,,,,2026-02-03 23:35:23,
3437,榮創,15.6,38.15,43.72,K<D,48.98,0.37,0.36,0.01,DIF>MACD,16.48,15.55,14.62,66.77,1354,4290,0.43,22.77,,,,2026-02-03 23:35:25,
3443,創意,2769.4,55.8,53.79,K<D,66.21,119.08,125.1,-6.02,DIF<MACD,2797.76,2570.25,2342.74,70.98,4519,4133,1.48,3625.0,96.88,16.0,0.59,2026-02-03 23:35:26,
3447,展達,42.93,20.94,21.28,K<D,31.13,-1.37,-1.07,-0.29,DIF<MACD,49.71,46.55,43.39,0.0,230,528,0.1,33.3,23.12,0.8,1.86,2026-02-03 23:35:27,
3450,聯鈞,252.51,31.52,41.48,K<D,41.41,-1.66,-0.98,-0.68,DIF<MACD,263.69,254.25,244.81,23.77,4756,9406,0.34,364.2,45.79,0.5,0.2,2026-02-03 23:35:28,
3454,晶睿,97.05,35.81,34.27,K<D,46.73,0.64,0.89,-0.25,DIF<MACD,99.18,98.96,98.74,61.81,65,142,0.21,85.7,81.15,2.3,2.32,2026-02-03 23:35:30,
3481,群創,20.56,15.97,16.06,K<D,38.66,1.02,1.88,-0.86,DIF<MACD,28.54,23.55,18.57,21.02,309411,544972,1.06,1672.03,19.58,1.0,4.77,2026-02-03 23:35:31,
3494,誠研,8.76,8.63,30.14,K<D,52.73,0.16,0.25,-0.09,DIF<MACD,10.64,9.29,7.93,32.67,143,193,0.63,8.54,,,,2026-02-03 23:35:32,
3501,維熹,49.59,14.01,23.43,K<D,49.43,0.58,1.22,-0.64,DIF<MACD,59.77,52.75,45.73,36.63,199,361,0.78,59.84,11.17,4.0,7.91,2026-02-03 23:35:33,
3504,揚明光,53.28,11.72,30.1,K<D,57.59,0.74,1.14,-0.41,DIF<MACD,59.76,54.7,49.64,49.39,280,278,1.19,61.59,135.0,,,2026-02-03 23:35:34,
3515,華擎,217.7,31.32,24.91,K>D,37.13,-7.38,-7.12,-0.26,DIF<MACD,247.02,229.97,212.93,24.24,330,515,0.35,274.27,15.28,5.3,2.39,2026-02-03 23:35:36,
3518,柏騰,20.38,11.06,21.69,K<D,43.43,0.03,0.24,-0.2,DIF<MACD,23.22,21.79,20.36,11.45,115,265,0.17,20.96,,,,2026-02-03 23:35:37,
3528,安馳,66.55,43.84,54.75,K<D,43.63,0.11,0.23,-0.12,DIF<MACD,71.78,68.78,65.79,32.53,93,204,0.24,45.37,63.06,3.0,4.41,2026-02-03 23:35:38,
3530,晶相光,62.45,10.43,6.59,K<D,17.45,-1.56,0.1,-1.67,DIF<MACD,82.15,73.41,64.66,0.0,301,412,0.64,48.5,17.2,,,2026-02-03 23:35:39,
3532,台勝科,136.55,38.64,49.92,K<D,50.65,9.71,11.04,-1.33,DIF<MACD,159.59,134.93,110.26,54.3,5072,4768,0.79,539.11,76.8,1.8,1.29,2026-02-03 23:35:40,
3533,嘉澤,1591.93,74.22,61.65,黃金交叉,62.7,49.38,39.94,9.44,DIF>MACD,1559.25,1431.0,1302.75,100.0,3995,2042,1.48,1801.21,21.9,41.72,2.6,2026-02-03 23:35:41,
3535,晶彩科,95.42,22.72,31.0,K<D,50.54,2.08,3.22,-1.14,DIF<MACD,112.78,98.02,83.26,43.12,4918,6351,1.15,75.42,433.64,0.5,0.52,2026-02-03 23:35:42,
3543,州巧,43.19,7.75,23.07,K<D,47.92,0.1,0.67,-0.57,DIF<MACD,51.18,45.94,40.7,23.02,1502,2420,1.09,46.66,,0.48,1.12,2026-02-03 23:35:43,
3545,敦泰,51.92,26.78,43.12,K<D,49.97,0.47,0.78,-0.3,DIF<MACD,57.78,54.45,51.13,31.35,944,1176,0.64,116.26,22.63,1.74,3.26,2026-02-03 23:35:44,
3550,聯穎,16.8,44.13,54.81,K<D,56.56,0.56,0.51,0.05,DIF>MACD,17.09,15.73,14.36,84.78,2448,7571,0.16,17.75,,,,2026-02-03 23:35:46,
3557,嘉威,34.11,9.11,14.52,K<D,7.16,-0.52,-0.19,-0.34,DIF<MACD,38.55,36.19,33.83,0.0,63,82,0.28,28.54,41.79,2.5,7.39,2026-02-03 23:35:47,
3563,牧德,469.42,20.94,19.84,K<D,41.07,-5.72,-3.48,-2.24,DIF<MACD,516.59,492.35,468.11,26.98,742,647,1.33,307.97,32.78,5.55,1.15,2026-02-03 23:35:48,
3576,聯合再生,12.58,78.73,65.63,K>D,65.83,0.77,0.75,0.02,黃金交叉,12.23,10.58,8.93,100.0,45003,24887,2.14,200.09,9.46,,,2026-02-03 23:35:49,
3583,辛耘,328.59,22.74,30.0,K<D,37.56,-1.91,-0.19,-1.73,DIF<MACD,354.39,333.93,313.46,10.8,364,1145,0.1,257.47,25.7,4.5,1.4,2026-02-03 23:35:50,
3588,通嘉,50.83,31.48,43.15,K<D,49.95,1.11,1.47,-0.37,DIF<MACD,57.54,53.34,49.13,28.7,878,1132,0.44,32.37,96.67,1.2,2.3,2026-02-03 23:35:51,
3591,艾笛森,18.65,12.89,28.19,K<D,55.97,0.18,0.35,-0.17,DIF<MACD,21.63,19.56,17.49,41.77,220,507,0.72,26.76,378.0,0.74,3.92,2026-02-03 23:35:52,
3592,瑞鼎,234.23,38.87,47.01,K<D,53.1,2.15,2.85,-0.7,DIF<MACD,244.33,229.7,215.07,47.86,431,686,0.75,174.47,11.91,22.2,9.65,2026-02-03 23:35:53,
3593,力銘,12.89,57.96,40.24,K>D,49.65,-0.07,-0.12,0.04,DIF>MACD,13.23,12.41,11.6,71.18,22,24,0.48,7.72,,,,2026-02-03 23:35:54,
3596,智易,177.08,28.83,39.11,K<D,57.72,0.05,-0.33,0.39,DIF>MACD,184.93,177.47,170.02,60.81,1058,989,1.19,397.74,14.81,7.5,4.16,2026-02-03 23:35:56,
3605,宏致,63.77,41.09,48.47,K<D,58.74,0.94,0.79,0.15,DIF>MACD,68.14,63.61,59.07,68.1,2336,5067,0.27,105.37,15.31,0.72,1.11,2026-02-03 23:35:57,
3607,谷崧,14.14,22.74,28.52,K<D,36.31,0.03,0.17,-0.15,DIF<MACD,15.69,14.74,13.78,20.82,164,260,0.5,17.34,29.69,0.7,4.91,2026-02-03 23:35:58,
3617,碩天,194.82,38.2,34.58,黃金交叉,47.09,-3.59,-3.89,0.3,黃金交叉,200.37,191.97,183.58,59.11,369,359,1.3,183.62,10.45,15.0,7.69,2026-02-03 23:35:59,
3622,洋華,64.86,15.94,26.24,K<D,39.16,0.04,0.62,-0.59,DIF<MACD,71.04,66.74,62.43,25.1,441,657,0.98,97.46,11.5,3.0,4.66,2026-02-03 23:36:00,
3645,達邁,59.03,23.98,42.48,K<D,56.13,2.44,3.12,-0.68,DIF<MACD,75.27,61.64,48.01,36.92,4918,5014,0.88,81.37,53.12,1.19,2.0,2026-02-03 23:36:01,
3652,精聯,28.24,29.69,36.41,K<D,37.82,-0.09,-0.04,-0.05,DIF<MACD,29.24,28.7,28.16,10.94,39,36,1.52,21.25,21.12,0.6,2.12,2026-02-03 23:36:02,
3653,健策,3186.62,87.47,75.86,K>D,79.75,95.04,30.68,64.36,DIF>MACD,3081.71,2620.5,2159.29,97.91,2911,2118,1.28,4548.92,92.41,14.5,0.46,2026-02-03 23:36:04,
3661,世芯-KY,3227.71,21.8,25.14,黃金交叉,41.91,-39.69,-10.28,-29.41,DIF<MACD,3739.88,3411.25,3082.62,29.04,2350,2047,1.42,2689.7,45.97,36.74,1.11,2026-02-03 23:36:05,
3665,貿聯-KY,1389.06,41.58,42.55,黃金交叉,42.87,-29.34,-28.92,-0.41,DIF<MACD,1504.21,1395.0,1285.79,52.86,3539,3099,1.12,2748.94,34.66,10.51,0.75,2026-02-03 23:36:06,
3669,圓展,35.6,4.99,12.59,K<D,21.32,0.64,1.48,-0.84,DIF<MACD,42.25,38.79,35.32,0.0,50,111,0.86,32.66,70.3,1.7,4.84,2026-02-03 23:36:07,
3673,TPK-KY,39.11,12.48,16.87,K<D,20.5,-0.7,-0.12,-0.58,DIF<MACD,45.36,41.77,38.18,8.52,1184,2061,0.98,155.35,18.54,0.8,2.09,2026-02-03 23:36:08,
3679,新至陞,113.58,28.52,39.14,K<D,46.85,-0.09,-0.12,0.03,DIF>MACD,116.41,114.28,112.14,22.02,50,47,0.64,71.53,10.14,10.0,8.81,2026-02-03 23:36:09,
3686,達能,21.59,70.45,52.62,黃金交叉,67.47,0.39,0.24,0.15,DIF>MACD,20.74,19.21,17.68,100.0,5353,1366,4.36,16.48,,,,2026-02-03 23:36:10,
3694,海華,56.73,12.95,26.18,K<D,38.75,-0.53,-0.14,-0.39,DIF<MACD,65.58,61.0,56.42,10.76,814,2321,0.68,90.04,15.01,1.48,2.55,2026-02-03 23:36:12,
3701,大眾控,57.02,45.88,40.11,K>D,53.92,2.55,3.1,-0.55,DIF<MACD,59.72,54.56,49.4,71.75,13966,11314,1.52,135.29,56.63,0.2,0.35,2026-02-03 23:36:13,
3702,大聯大,64.13,53.55,51.71,K<D,36.19,0.66,0.65,0.01,DIF>MACD,65.93,64.06,62.2,56.82,4722,5979,0.49,1074.6,13.03,3.2,5.0,2026-02-03 23:36:14,
3703,欣陸,22.05,12.63,15.77,K<D,18.92,-0.04,0.11,-0.14,DIF<MACD,24.2,23.13,22.06,9.13,702,871,1.12,184.4,29.47,1.05,4.69,2026-02-03 23:36:15,
3704,合勤控,36.04,31.52,55.74,K<D,65.55,1.0,1.0,0.0,DIF>MACD,40.99,35.64,30.29,67.82,3452,4701,1.08,147.86,15.36,0.3,0.82,2026-02-03 23:36:16,
3705,永信,54.89,16.4,20.16,K<D,25.32,-0.26,-0.05,-0.21,DIF<MACD,58.04,56.78,55.53,0.0,396,671,0.38,147.3,15.28,3.0,5.42,2026-02-03 23:36:17,
3706,神達,76.14,10.44,10.82,黃金交叉,24.07,-2.23,-1.62,-0.62,DIF<MACD,92.0,83.84,75.68,21.53,9523,11730,1.26,1040.53,17.66,1.0,1.28,2026-02-03 23:36:19,
3708,上緯投控,111.3,22.32,32.39,K<D,47.3,0.77,2.06,-1.29,DIF<MACD,129.01,118.1,107.19,25.23,829,1231,0.22,118.51,70.75,2.35,2.09,2026-02-03 23:36:20,
3711,日月光投控,296.77,46.51,52.43,K<D,53.37,12.51,14.73,-2.22,DIF<MACD,320.46,295.73,270.99,70.39,20280,19542,0.69,13176.87,39.02,5.3,1.75,2026-02-03 23:36:21,
3712,永崴投控,25.14,12.76,24.39,K<D,43.98,0.01,0.13,-0.12,DIF<MACD,28.4,26.23,24.05,32.08,294,643,0.5,62.55,,3.0,11.81,2026-02-03 23:36:22,
3714,富采,35.28,30.36,39.33,K<D,54.6,0.51,0.62,-0.1,DIF<MACD,37.67,35.79,33.9,59.09,3247,4145,0.86,265.47,,0.9,2.49,2026-02-03 23:36:23,
3715,定穎投控,146.86,48.14,49.51,K<D,64.0,5.66,6.02,-0.35,DIF<MACD,155.55,138.1,120.65,59.41,18282,27922,0.8,406.93,47.67,1.5,1.05,2026-02-03 23:36:24,
3716,中化控股,33.89,38.51,51.42,K<D,48.62,0.06,0.06,-0.01,DIF<MACD,34.22,33.81,33.39,30.32,57,72,0.32,49.39,12.91,1.02,3.03,2026-02-03 23:36:25,
3717,聯嘉投控,17.18,5.19,28.13,K<D,41.75,0.05,0.28,-0.23,DIF<MACD,20.19,18.15,16.11,30.13,569,591,1.42,35.33,,0.3,1.76,2026-02-03 23:36:26,
4104,佳醫,77.73,32.99,40.95,K<D,17.9,-0.69,-0.56,-0.12,DIF<MACD,80.51,78.93,77.35,0.0,1265,413,2.6,143.91,16.61,3.56,4.66,2026-02-03 23:36:27,
4106,雃博,23.05,32.91,53.11,K<D,55.7,0.26,0.29,-0.03,DIF<MACD,23.84,22.89,21.94,55.74,45,155,0.1,23.26,16.82,0.8,3.47,2026-02-03 23:36:28,
4108,懷特,13.51,30.11,44.45,K<D,45.41,0.08,0.09,-0.01,DIF<MACD,14.72,14.01,13.29,44.3,131,362,0.1,27.51,,,,2026-02-03 23:36:29,
4119,旭富,51.21,32.04,42.33,K<D,43.02,0.63,0.91,-0.28,DIF<MACD,55.37,52.34,49.3,26.38,107,124,0.93,61.07,53.23,1.5,2.94,2026-02-03 23:36:31,
4133,亞諾法,25.63,51.69,69.49,K<D,63.78,0.96,0.76,0.2,DIF>MACD,28.17,24.59,21.01,71.74,553,1648,0.77,15.44,637.5,0.9,3.53,2026-02-03 23:36:32,
4137,麗豐-KY,104.52,20.35,34.08,K<D,40.75,0.73,1.19,-0.46,DIF<MACD,107.7,104.7,101.7,26.46,80,109,0.9,84.97,18.04,10.0,9.71,2026-02-03 23:36:33,
4142,國光生,18.52,5.11,21.37,K<D,26.62,-0.13,0.03,-0.16,DIF<MACD,21.03,19.81,18.58,2.55,2916,4636,0.95,78.4,5.5,,,2026-02-03 23:36:35,
4148,全宇生技-KY,37.44,23.56,23.1,黃金交叉,35.39,-0.24,-0.18,-0.06,DIF<MACD,39.52,38.46,37.4,50.12,1,19,0.1,25.75,18.68,0.5,1.31,2026-02-03 23:36:36,
4155,訊映,14.21,17.96,34.63,K<D,32.09,-0.05,-0.02,-0.02,DIF<MACD,14.95,14.65,14.35,0.0,85,161,0.57,20.74,30.64,0.3,2.08,2026-02-03 23:36:37,
4164,承業醫,33.18,18.98,26.79,K<D,17.21,-0.97,-0.88,-0.1,DIF<MACD,37.29,35.31,33.33,0.0,691,877,0.75,65.33,37.17,1.36,4.07,2026-02-03 23:36:38,
4190,佐登-KY,29.56,6.96,17.43,K<D,41.18,-0.17,-0.14,-0.03,DIF<MACD,30.12,29.71,29.3,0.0,22,29,0.78,17.49,21.7,0.5,1.71,2026-02-03 23:36:40,
4306,炎洲,13.41,9.46,12.33,K<D,31.72,-0.15,-0.06,-0.09,DIF<MACD,14.54,13.94,13.34,0.0,579,837,0.26,87.84,60.68,1.0,7.49,2026-02-03 23:36:41,
4414,如興,10.01,18.78,14.59,K<D,17.79,-0.23,-0.15,-0.08,DIF<MACD,11.4,10.71,10.02,10.38,265,414,0.82,26.64,4.93,,,2026-02-03 23:36:42,
4426,利勤,9.67,31.3,41.24,K<D,53.24,0.0,-0.02,0.02,DIF>MACD,9.98,9.4,8.82,58.28,63,133,0.48,16.23,,,,2026-02-03 23:36:43,
4438,廣越,67.63,12.29,10.37,K<D,15.97,-2.23,-2.01,-0.23,DIF<MACD,75.74,71.26,66.78,3.18,48,77,0.89,75.72,27.21,3.2,4.76,2026-02-03 23:36:44,
